Individual,Parent,WinCount,TotalHealthDifference,DamageDone,NumTurns,CardsDrawn,HandSize,ManaSpent,ManaWasted,StrategyAlignment,Dust,DeckManaSum,DeckManaVariance,NumMinionCards,NumSpellCards,S0:WinCount,S0:Alignment,Deck
0,-1,11,-3988,2243684,6730000,1032689,4413818,2872956,1127786,-478893,3160,119,4165555,26,4,11,-478893,Shadow Bolt*Blood Imp*Dread Infernal*Lord of the Arena*Stonetusk Boar*Chillwind Yeti*Booty Bay Bodyguard*Ironbeak Owl*Spiteful Smith*Stormwind Champion*Darkscale Healer*Alarm-o-Bot*Angry Chicken*Novice Engineer*Silvermoon Guardian*Sunwalker*Windfury Harpy*Argent Commander*Gadgetzan Auctioneer*Frost Elemental*Shadowflame*Doomguard*Sense Demons*Bane of Doom*Shieldbearer*Grimscale Oracle*Dalaran Mage*Bloodsail Raider*Bloodsail Corsair*Gruul
1,-1,25,-3338,2742501,6835000,1033650,4782735,3142648,929041,-426741,5260,125,3272222,28,2,25,-426741,Voidwalker*Gnomish Inventor*Booty Bay Bodyguard*Reckless Rocketeer*Venture Co. Mercenary*Young Priestess*Big Game Hunter*Acolyte of Pain*Stranglethorn Tiger*Sunwalker*Sunwalker*Spellbreaker*Ancient Brewmaster*Argent Commander*Arcane Golem*Defender of Argus*Coldlight Seer*Cairne Bloodhoof*Dire Wolf Alpha*Baron Geddon*Frost Elemental*Twisting Nether*Mogu'shan Warden*Raging Worgen*Cult Master*Cult Master*Sacrificial Pact*Bloodsail Raider*Dread Corsair*Dread Corsair
3,-1,27,-2951,2881129,6730000,1002971,4149331,3137444,827637,-292369,4500,115,3472222,29,1,27,-292369,Wolfrider*Silverback Patriarch*Stormwind Knight*Ironforge Rifleman*Chillwind Yeti*War Golem*War Golem*Ogre Magi*Core Hound*Venture Co. Mercenary*Alarm-o-Bot*Shattered Sun Cleric*Silvermoon Guardian*Questing Adventurer*Dark Iron Dwarf*Mana Addict*Pint-Sized Summoner*Arcane Golem*Abomination*Lorewalker Cho*Dire Wolf Alpha*Frost Elemental*Soulfire*Grimscale Oracle*Malygos*Ancient Mage*Imp Master*Violet Teacher*Master Swordsmith*Stampeding Kodo
4,-1,47,-2162,3219014,7100000,1007746,3871126,3280281,909859,-183705,4240,105,3450000,27,3,47,-183705,Goldshire Footman*Shadow Bolt*Hellfire*Earthen Ring Farseer*Kobold Geomancer*Southsea Deckhand*Archmage*Murloc Raider*Ogre Magi*Boulderfist Ogre*Core Hound*Venture Co. Mercenary*Voodoo Doctor*Bloodmage Thalnos*Jungle Panther*Scarlet Crusader*Thrallmar Farseer*Stranglethorn Tiger*Dark Iron Dwarf*Crazed Alchemist*Defender of Argus*Coldlight Seer*Shadowflame*Flame Imp*Tauren Warrior*Nozdormu*Dalaran Mage*Ancient Mage*Stampeding Kodo*Flesheating Ghoul
11,-1,53,-1834,2992170,7025000,1004270,3402135,3105338,1045551,-123511,5880,103,5178888,27,3,53,-123511,Hellfire*Dread Infernal*Raid Leader*Silverback Patriarch*Stormwind Knight*Murloc Raider*Elven Archer*Ironbeak Owl*Wisp*Darkscale Healer*Lightwarden*Argent Squire*Shattered Sun Cleric*Questing Adventurer*Pint-Sized Summoner*Secretkeeper*Abomination*Coldlight Seer*Dire Wolf Alpha*Baron Geddon*Sense Demons*Gurubashi Berserker*Nozdormu*Dalaran Mage*Nightblade*Demonfire*Imp Master*Deathwing*Master Swordsmith*Flesheating Ghoul
23,-1,63,-1503,2792164,7530000,1011288,3366533,3252324,1195883,-34700,7080,107,6045555,26,4,63,-34700,Hellfire*Hellfire*Earthen Ring Farseer*Southsea Deckhand*Murloc Raider*Ironbeak Owl*Spiteful Smith*Wisp*Youthful Brewmaster*Youthful Brewmaster*Crazed Alchemist*Defender of Argus*Abomination*Mountain Giant*Dire Wolf Alpha*Shadowflame*Succubus*Shieldbearer*Murloc Warleader*Murloc Tidecaller*Harrison Jones*Malygos*The Beast*Priestess of Elune*Blood Knight*Nightblade*Nightblade*Demonfire*Master Swordsmith*Flesheating Ghoul
57,-1,58,-1286,4004421,6785000,1041267,3385408,3173913,865880,-31537,5620,93,3690000,29,1,58,-31537,Raid Leader*Southsea Deckhand*Lord of the Arena*Bluegill Warrior*Injured Blademaster*Abusive Sergeant*Ironbeak Owl*Spiteful Smith*Venture Co. Mercenary*Lightwarden*Big Game Hunter*King Mukla*Novice Engineer*Stranglethorn Tiger*Windfury Harpy*Mana Addict*Sunfury Protector*Secretkeeper*Loot Hoarder*Loot Hoarder*Doomguard*Lord Jaraxxus*Tauren Warrior*Shieldbearer*Raging Worgen*Blood Knight*Sacrificial Pact*Faerie Dragon*Violet Teacher*Southsea Captain
70,-1,67,-1172,3750539,6955000,1034507,3485981,3035226,1071171,-45463,7820,100,3955555,29,1,67,-45463,Goldshire Footman*Hellfire*Voidwalker*Frostwolf Grunt*Raid Leader*Ironforge Rifleman*Silver Hand Knight*Young Dragonhawk*Razorfen Hunter*Frostwolf Warlord*Lightwarden*Novice Engineer*Scarlet Crusader*Silvermoon Guardian*Sunwalker*Dark Iron Dwarf*Sunfury Protector*Pint-Sized Summoner*Lorewalker Cho*Demolisher*Demolisher*Doomguard*Pit Lord*Flame Imp*Amani Berserker*Alexstrasza*Dalaran Mage*Illidan Stormrage*Faerie Dragon*Gruul
90,-1,72,-1008,3952941,6800000,1027941,2696323,2716911,1311764,122774,5720,85,5605555,28,2,72,122774,Shadow Bolt*Earthen Ring Farseer*Southsea Deckhand*Young Dragonhawk*Spiteful Smith*Angry Chicken*Worgen Infiltrator*Shattered Sun Cleric*Leper Gnome*Youthful Brewmaster*Sunfury Protector*Pint-Sized Summoner*Tinkmaster Overspark*Loot Hoarder*Mountain Giant*Dire Wolf Alpha*Mortal Coil*Void Terror*Doomguard*Flame Imp*Tauren Warrior*Shieldbearer*Murloc Tidehunter*Murloc Warleader*Murloc Tidecaller*Nozdormu*Ancient Mage*Blood Knight*Imp Master*Faerie Dragon
724,90,78,-952,4024297,6585000,1029612,2799544,2629460,1322703,136621,5620,86,5648888,28,2,78,136621,Shadow Bolt*Earthen Ring Farseer*Oasis Snapjaw*Southsea Deckhand*Young Dragonhawk*Spiteful Smith*Angry Chicken*Worgen Infiltrator*Shattered Sun Cleric*Leper Gnome*Youthful Brewmaster*Sunfury Protector*Pint-Sized Summoner*Tinkmaster Overspark*Mountain Giant*Dire Wolf Alpha*Dire Wolf Alpha*Mortal Coil*Void Terror*Doomguard*Flame Imp*Tauren Warrior*Shieldbearer*Murloc Tidehunter*Murloc Warleader*Murloc Tidecaller*Nozdormu*Ancient Mage*Blood Knight*Faerie Dragon
774,90,76,-765,4184798,6710000,1034277,2844262,2704918,1289120,123156,5620,88,6195555,28,2,76,123156,Shadow Bolt*Earthen Ring Farseer*Southsea Deckhand*Young Dragonhawk*Spiteful Smith*Stormwind Champion*Angry Chicken*Worgen Infiltrator*Shattered Sun Cleric*Leper Gnome*Youthful Brewmaster*Sunfury Protector*Pint-Sized Summoner*Tinkmaster Overspark*Loot Hoarder*Mountain Giant*Dire Wolf Alpha*Dire Wolf Alpha*Mortal Coil*Void Terror*Doomguard*Flame Imp*Shieldbearer*Murloc Tidehunter*Murloc Warleader*Murloc Tidecaller*Nozdormu*Ancient Mage*Blood Knight*Faerie Dragon
