([-2, -2, 0, -2, 1, -1, 3, -2, -1, 1, -2, -1, -3, -1, 3, 3, 1, -3, -2, -1, -1, -2, -3, 3, -3, 2, -2, 3, -2, -1, 3, -1, -3, -2, -3, 3, 1, 2, 2, -2, 0, 0, -1, 1, -1, -3, -2, -3, 1, -2, 3, -2, 2, 3, 2, 0, -2, -3, -2, -1, 1, -3, 3, -2, 2, -3, -3, 0, -2, 1, 3, 2, 2, -3, 2, 3, -3, -1, 3, -1, 0, 0, 3, -1, -1, 1, 1, -3, -1, 2, -1, -1, -2, 0, -3, -3, 2, 1, 2, -3, -2, 2, 2, -3, -3, 0, 0, -3, 0, 2, -3, -1, -2, -1, -3, -3, 2, -1, 3, 3, -3, -1, 0, -2, 2, 0, 3, -1, 1, 3, -3, 2, -1, 3, 3, -3, 2, -3, -1, -2, 3, 0, 2, 3, 3, 3, -2, -1, -3, 1, 3, 0, -3, 3, 0, 3, -1, -1, 3, 3, -3, -3, -3, 2, 1, 1, -1, 1, 3, 1, -2, 1, -1, -1, 3, 2, 1, -1, -1, -2], 0.02704163456597994)
([2, -3, 3, 0, -2, 1, -2, 3, 0, 1, 1, -2, -3, 2, 2, -2, -2, 1, 2, -1, -3, -1, 0, 2, -3, 0, 3, 1, 2, 1, 2, -3, 1, 2, 2, 1, 1, 2, 0, -2, -1, -3, 3, 1, 3, 3, 0, -1, -2, -1, -1, -2, 2, -2, -1, 0, -3, 2, 1, -2, 2, -3, 3, 1, -1, -1, -2, 1, 2, 0, 0, 0, 1, 2, -2, 3, -2, -3, 1, -2, -2, -2, -1, -3, 0, 0, 3, 2, 3, 2, 2, -1, 1, 2, -2, -1, 3, -2, -2, 2, 3, 3, 2, 2, 3, 3, -2, 0, 2, -2, 3, -2, -1, 0, 3, 3, 2, -1, 3, -2, -1, -1, 0, 0, -2, 2, -3, -1, -1, 2, 2, 0, 3, 0, -2, 1, 3, 1, -2, 3, 1, 1, 3, -1, 1, -3, -3, -3, 0, 2, -2, 0, 0, 0, 1, 2, -1, 1, 0, -2, 2, -2, -1, -1, -2, 3, 0, -2, 0, -1, 1, -3, 3, -3, -2, -1, 2, -2, -2, 2], 0.032691742076555085)
([1, 0, 3, -3, 2, 1, 1, 1, 2, 0, 2, 0, 3, 1, 2, 0, 2, 2, 0, -3, 3, 2, 2, 2, -3, -1, -1, -2, -3, -3, 2, 1, 0, 2, -2, -3, 3, 1, -3, 3, -1, 0, -3, 0, -2, 2, -3, 0, 0, 1, -1, 2, 2, 3, 0, 3, 2, -1, -1, -2, 1, 2, -3, -1, -3, -1, 2, -2, -3, -1, 3, -1, 3, -2, -2, 2, -2, -2, 1, -2, 3, 1, -3, 2, -2, -3, 2, 0, -2, 1, 3, 2, 1, 1, -1, -1, 1, -3, 2, 3, 0, -2, -1, 0, 1, 2, 3, 1, 0, 1, 0, 1, 1, -1, -2, -2, 1, -2, 0, 3, -3, -2, -1, -1, -2, 2, 2, 1, 0, 2, 2, -2, 3, -3, 1, -1, -2, 3, 2, 0, 2, 1, -2, -2, -2, -1, -3, 1, 2, -3, -2, -2, -3, 3, -1, -1, 3, 2, -2, 0, -2, 0, 0, -2, -3, 0, -1, 2, -1, -3, 2, -3, -3, 3, -1, 3, 1, 3, -3, 3], 0.04007804885470353)
([2, 3, -3, 1, 3, -2, 3, -2, -2, -2, 0, -1, 3, 1, -3, 3, 1, 1, 2, -2, -3, 3, -1, 2, 3, 2, 3, -2, 1, 2, -3, 3, -3, -1, -1, -3, -3, 1, 0, -3, 3, -2, -3, 3, 1, 2, 3, 1, 1, 0, 1, 0, 0, 0, -2, -2, -1, -1, 3, 0, 2, 3, -3, 0, -1, -3, 1, 2, 2, -3, 3, 2, 2, 2, -3, 2, -2, 3, 2, 2, -1, 3, 3, 2, 0, 2, -1, -3, -3, 1, -1, 3, 0, -3, 0, -2, 1, -2, -2, 1, 2, 3, -1, 2, 3, -1, -1, 0, -2, 0, -2, 3, 1, 1, -1, 2, -1, -2, -2, 3, 1, 2, -2, -2, -3, -2, 0, -1, 0, 1, 0, 2, 2, 1, 0, -3, -3, 1, 3, 1, 2, 0, -1, -1, 1, 1, 3, 2, 2, 1, 3, -3, -2, 3, 1, 1, -1, -3, 0, 2, -3, -1, -1, 1, 1, -1, -3, -3, -2, -3, -1, 3, 1, -1, 3, -3, -3, 2, -1, 1], 0.00829156197588844)
([-3, -1, -2, -1, 3, -2, -2, -3, 2, 1, -2, -3, -1, 1, -2, -3, 3, 1, 0, 1, 1, 3, -2, 2, 1, 0, -2, -2, -3, -3, -3, 3, -1, -3, -3, -2, 0, 0, -2, 1, -1, -1, -2, -1, 2, 3, 2, -2, -1, 2, 3, -2, -1, -1, -3, 0, 0, -3, 1, 2, 0, 1, 3, 1, -2, 3, -1, 2, 0, 3, -1, -2, 2, 0, 2, 3, 0, -3, 0, -2, 2, -1, 2, 0, -1, 1, -3, -3, 0, 2, 1, 0, -1, 3, -2, 1, 1, 2, -3, 0, 0, 3, 0, -2, 3, -1, 0, -3, 1, -3, -1, 0, -3, 0, 1, -1, 3, 3, -2, 2, 0, -1, -1, -2, -2, -3, 3, -3, 0, 3, 3, -3, -1, 2, -2, 1, 0, 0, -2, 1, 2, 1, -2, 3, 3, -1, 3, -1, 0, 3, -3, 2, 3, -1, -2, -3, -1, 0, -2, -1, -1, -3, 2, -3, -2, 0, 2, -2, -3, -3, -3, 3, 3, 3, 3, 2, 3, 3, 2, -2], 0.06417748826496716)
([-3, 0, -1, -2, -3, 2, -1, 2, 0, -3, 2, -1, -2, 1, 1, 0, -3, 1, -3, -2, 2, -1, -3, -3, 2, 1, 0, 3, 3, -1, -2, 2, 0, -2, 3, -1, 3, -1, -2, 1, 0, -3, 0, 3, 2, 1, 2, 3, 2, -2, 3, 1, -2, -1, 0, 3, 2, 1, 0, -1, -3, 0, -1, -2, 0, -2, 2, -1, 1, 2, -2, 3, 0, 1, 1, 3, -3, -2, -2, 1, -1, -3, -2, -1, -3, 1, -3, -3, -2, 1, 0, 0, 1, 0, -2, 0, 3, -3, -2, 0, 0, -2, -2, 0, 1, 2, 3, 1, 0, -1, 2, 1, -3, -1, -1, 2, -2, -1, -3, -3, 3, -2, -3, -3, -3, -1, 3, 2, 1, 3, -3, 0, 3, 3, -2, -3, 2, 1, 0, 0, -1, -1, -1, -3, 1, -2, -3, -1, 0, -2, -3, 0, -1, 1, 2, -1, -3, -2, 0, 2, 1, 3, -2, -1, -2, -3, 1, 1, 0, 3, -1, -2, 1, 3, 0, -1, 3, 0, -1, 3], 0.025495097567963948)
([-2, -2, 2, 1, 3, -3, -1, 3, -3, 0, 3, -2, -2, -2, -1, -2, 2, -3, 2, 1, 3, 0, 0, 2, 2, -3, 2, 2, 0, -2, 1, 1, -2, -2, 2, 0, 1, 2, 1, -3, 0, 0, -1, -2, 2, -3, -3, 1, -3, -3, 2, 2, 1, 2, 1, 3, 0, 0, -3, 1, 0, 3, -3, 3, 1, -1, -2, 2, 1, -2, -3, -1, 0, -1, 0, 2, 2, -2, 3, -2, 0, 2, 2, -3, 1, 3, 0, 3, -2, 0, 0, -3, 0, -2, 3, -1, -3, 3, -3, -3, 1, 0, 1, 0, -1, -2, 0, -2, 2, 3, -1, 0, -2, 0, 0, -3, 2, 0, 1, -2, -2, 2, -3, -1, -1, -2, 1, 1, 3, 3, 2, 1, -3, -1, 3, 1, 0, 3, 1, -1, 0, 0, -3, -2, -3, -3, -1, 0, 3, 3, -3, 3, 0, 2, 1, -3, -2, 3, 3, 3, 3, -1, 2, -3, -3, 3, 1, 0, 0, -1, 1, -1, 2, -1, -3, 3, -2, 0, 1, -1], 0.043373378932243724)
([-1, -2, -3, -3, 2, -2, -1, 3, -2, -2, -2, 0, -2, -2, -1, -2, -3, -1, -1, -1, 2, -3, 0, 0, 1, -3, 2, 2, -2, -3, 3, -1, -3, 2, -3, 0, 2, -3, -2, -1, 0, -2, 1, -3, 3, -2, 2, 1, 1, -3, 3, 2, 0, 0, -1, 0, 0, 1, 0, -3, 2, -1, -1, 3, 3, -2, -3, -1, -2, 2, 1, -2, 2, -3, 0, -2, -2, 2, 0, -3, 2, 1, -2, 0, 3, -2, -3, 2, 3, 1, 1, 0, 3, -1, 0, 1, 3, 1, -1, -1, -1, 2, 1, -1, 0, -3, 2, -3, 0, 3, 3, -1, 3, 2, 1, -2, 0, -3, -1, -1, -1, -3, -1, -2, 3, 2, 3, -3, 3, 0, 2, -1, 3, -2, -3, -3, 2, 1, 0, 0, 1, 1, 1, -2, -1, 1, 0, 0, -3, -1, -3, 3, 0, 2, 3, 3, 0, -2, 2, -3, 0, 0, -2, 1, -3, -2, -2, -1, 2, -2, -1, 2, 1, -1, 3, -2, 2, 3, -2, -2], 0.026692695630078263)
([-1, 3, -2, -1, 1, 1, 1, -2, -1, -1, -1, 3, -3, 3, 1, 2, -2, -3, 0, 2, 3, -1, -3, -3, 2, -2, 0, -3, 2, 1, -1, -2, 3, -3, -3, 1, -3, 3, 0, 1, 1, 2, -3, 2, -3, 0, -2, 3, -3, 3, -2, -3, 2, 0, 1, -3, 2, 0, 1, 0, 2, 1, 0, 3, -2, 0, 3, 0, 3, -3, 1, -3, 0, -1, -2, 3, -3, -3, -2, -1, 3, -2, 3, 1, -1, -3, 1, 1, -2, 0, -2, 2, 2, -2, 1, -3, -1, 3, 2, 0, -1, 0, 1, 0, 3, 2, 3, 1, -1, -2, -3, 3, 2, 0, -2, 3, 1, 2, 2, 1, -1, -1, -2, 1, 1, -2, 1, -3, 3, -1, 1, -1, -3, -2, 3, -2, 3, 1, 0, -1, 3, -3, -1, 0, 2, 3, -3, -2, 0, 3, 0, 3, 3, 1, 2, -1, -2, -1, 1, 2, 3, 1, 1, 1, -1, 2, 0, 1, 1, 1, 0, 0, -3, -2, 0, 1, 2, -1, 0, -1], 0.04782781617427244)
([-1, 2, -1, 1, -2, -2, 0, 2, 0, -2, 0, 2, -1, 3, 3, -3, -2, 2, 0, 2, -3, -3, 1, 0, 0, 2, 0, 0, 0, 0, 1, 2, -3, 2, -1, 2, 3, -1, -3, 1, -2, 0, -3, 0, 3, 1, 2, -1, 1, 1, -1, -3, 1, -1, -3, 2, 0, 1, 3, 1, 3, 2, 3, 2, -1, -3, 1, 0, -2, -2, -1, 0, 2, 2, -3, 0, -2, 1, 0, -1, -2, 1, 2, 1, 1, 0, 2, 3, -2, 1, 2, -2, 2, 3, 0, 2, 0, -2, 1, 1, 2, 3, -1, 3, -3, -1, -3, -3, 2, -3, 1, 3, -3, 1, -1, 0, 3, -3, 1, 1, 3, -3, -3, 3, -2, 3, -3, -1, 2, 2, -2, -2, 2, 2, -3, 3, 0, -2, -1, -1, 3, -3, -1, -1, -2, 0, 2, -2, -2, -2, -1, 0, 1, -2, 2, 1, 3, -1, -1, 0, -2, 1, 0, -2, 2, -3, 3, 2, -3, 1, 0, -1, -2, -3, 3, -2, 1, 2, -2, 1], 0.033354160160315796)
