deck_id;fitness;average;variance;
8527;2;4.433333333333334;5.64555555556;
4872;1078;3.3333333333333335;3.02222222222;
9487;449;4.266666666666667;3.79555555556;
9064;436;4.133333333333334;6.04888888889;
8506;599;4.1;5.22333333333;
5289;1452;3.033333333333333;4.69888888889;
7410;775;4.0;6.73333333333;
9917;416;4.433333333333334;5.04555555556;
9361;1155;3.6333333333333333;3.89888888889;
6981;1068;3.8333333333333335;3.60555555556;
9737;996;3.7666666666666666;5.64555555556;
7624;1096;3.966666666666667;3.56555555556;
7708;1277;3.2;2.56;
9901;1033;3.533333333333333;3.91555555556;
8545;740;3.6;4.04;
6547;966;3.433333333333333;4.31222222222;
8255;1049;3.433333333333333;6.11222222222;
9372;834;3.533333333333333;4.51555555556;
7660;1040;3.566666666666667;5.04555555556;
7787;564;3.8666666666666667;5.31555555556;
9521;428;4.033333333333333;5.49888888889;
9158;378;4.3;6.21;
8169;1032;3.4;5.50666666667;
6714;833;3.466666666666667;4.71555555556;
6802;592;4.1;6.29;
8549;1231;3.466666666666667;5.04888888889;
8351;939;3.1333333333333333;5.84888888889;
9951;367;4.333333333333333;5.82222222222;
8996;1237;4.0;4.8;
7323;1507;2.8333333333333335;3.60555555556;
9268;402;3.9;7.02333333333;
8866;1212;3.5;3.65;
9817;947;3.2666666666666666;3.99555555556;
7063;819;3.9;6.42333333333;
8774;744;3.6666666666666665;4.88888888889;
8040;952;3.6666666666666665;5.22222222222;
9721;1105;3.533333333333333;3.38222222222;
7044;1405;3.6;3.30666666667;
9355;1205;3.3333333333333335;3.28888888889;
7106;1257;3.5;6.25;
6546;1606;2.566666666666667;3.17888888889;
6072;1223;2.9;5.15666666667;
7488;680;3.7333333333333334;3.12888888889;
9283;1646;2.7333333333333334;3.06222222222;
2090;1025;3.2333333333333334;5.04555555556;
9800;636;3.8;5.16;
6081;1426;3.7666666666666666;3.57888888889;
5930;1064;3.3;4.94333333333;
8201;585;3.966666666666667;5.56555555556;
9456;639;3.966666666666667;5.76555555556;
9699;1488;2.966666666666667;4.16555555556;
9810;1233;3.433333333333333;5.77888888889;
6965;299;3.533333333333333;3.04888888889;
9127;1001;3.2666666666666666;3.19555555556;
8735;1050;3.433333333333333;3.31222222222;
7202;855;3.3666666666666667;5.29888888889;
8593;729;3.8333333333333335;3.07222222222;
9411;943;3.3;5.41;
5679;1090;3.4;2.84;
4662;1270;3.1666666666666665;4.40555555556;
6227;993;3.2333333333333334;5.44555555556;
8122;42;4.5;5.65;
9179;-178;4.666666666666667;5.75555555556;
7005;431;4.5;5.71666666667;
8981;148;4.533333333333333;5.98222222222;
8102;-273;4.666666666666667;5.62222222222;
9553;-101;4.8;5.09333333333;
9271;73;4.633333333333334;7.43222222222;
8775;447;4.566666666666666;6.04555555556;
8920;-21;4.666666666666667;6.15555555556;
6382;-390;4.6;6.30666666667;
8617;467;4.4;5.50666666667;
7087;13;4.5;6.11666666667;
8148;-40;4.533333333333333;5.58222222222;
9918;568;4.533333333333333;7.64888888889;
7686;142;4.733333333333333;6.39555555556;
7974;-97;4.466666666666667;5.78222222222;
9745;-159;4.633333333333334;5.43222222222;
7923;227;4.433333333333334;5.84555555556;
7346;-21;4.566666666666666;5.31222222222;
9106;136;4.566666666666666;5.51222222222;
9540;313;4.266666666666667;5.79555555556;
9968;397;4.4;5.84;
9436;-288;4.533333333333333;5.84888888889;
8008;342;4.666666666666667;6.62222222222;
