deck_id;fitness;average;variance;
9638;708;3.933333333333333;2.99555555556;
9450;717;4.166666666666667;7.47222222222;
8158;811;4.033333333333333;4.49888888889;
5750;1117;3.8;4.62666666667;
9626;-64;4.233333333333333;7.04555555556;
4104;1079;3.1;3.42333333333;
7849;385;3.4;7.04;
7515;216;4.1;3.49;
7736;1349;3.3;3.47666666667;
9623;1177;3.6333333333333333;2.36555555556;
6940;1048;3.566666666666667;5.84555555556;
5332;851;3.533333333333333;3.98222222222;
8200;661;3.7666666666666666;5.84555555556;
9564;954;3.466666666666667;5.44888888889;
6448;1086;3.7;4.47666666667;
8625;457;4.366666666666666;4.76555555556;
8121;1286;3.5;4.71666666667;
4254;856;3.7333333333333334;5.26222222222;
9633;1188;3.433333333333333;2.91222222222;
8180;521;4.133333333333334;4.71555555556;
8352;682;4.0;6.06666666667;
9982;668;4.466666666666667;5.18222222222;
6397;1035;3.2666666666666666;2.46222222222;
9462;1576;3.8333333333333335;5.00555555556;
7157;790;4.033333333333333;6.56555555556;
5381;1281;3.1333333333333333;2.51555555556;
7748;720;4.233333333333333;8.71222222222;
7785;532;3.7333333333333334;2.86222222222;
8307;1212;3.6;5.04;
2856;1166;3.3;3.07666666667;
9654;899;3.7;3.34333333333;
7744;1275;3.433333333333333;3.37888888889;
9764;642;3.6333333333333333;3.16555555556;
9222;807;3.9;6.29;
6932;1430;3.3;3.47666666667;
6031;917;3.7;3.21;
9349;985;3.6;4.37333333333;
5468;1237;3.1666666666666665;3.93888888889;
8624;870;3.7;3.74333333333;
8318;1279;3.433333333333333;6.11222222222;
7881;1014;3.933333333333333;7.66222222222;
7630;740;3.7333333333333334;6.92888888889;
8548;1086;3.8;5.16;
5028;1508;3.2333333333333334;4.17888888889;
6630;627;3.533333333333333;2.51555555556;
5420;948;3.4;2.37333333333;
9537;870;4.1;4.02333333333;
6964;804;4.166666666666667;6.53888888889;
5134;1028;3.5;2.98333333333;
7531;1226;3.4;3.04;
4624;1659;3.2666666666666666;3.26222222222;
9371;1298;3.5;3.58333333333;
