deck_id;fitness;average;variance;
8934;1268;4.0;6.13333333333;
8609;1431;3.433333333333333;5.11222222222;
7842;1109;3.933333333333333;3.12888888889;
4398;2212;3.3333333333333335;3.75555555556;
8998;1477;3.8666666666666667;3.38222222222;
9673;1798;3.6;3.97333333333;
8233;1705;3.7;3.41;
8018;1736;3.5;2.85;
8708;2390;3.3666666666666667;3.36555555556;
7995;1224;4.0;2.86666666667;
9723;1784;3.4;5.30666666667;
7645;1154;3.8666666666666667;2.44888888889;
8109;1585;3.7;3.87666666667;
9746;2472;3.1333333333333333;2.11555555556;
6586;1071;4.033333333333333;5.16555555556;
7512;1293;3.8333333333333335;6.00555555556;
8711;1493;3.466666666666667;3.58222222222;
9494;1755;3.7333333333333334;5.92888888889;
7724;1716;3.6333333333333333;3.69888888889;
6041;2092;3.6;3.37333333333;
6857;1198;3.966666666666667;5.49888888889;
8266;1443;3.9;4.42333333333;
9182;1915;3.3333333333333335;4.42222222222;
7981;2041;3.433333333333333;2.44555555556;
8378;1668;3.8333333333333335;3.73888888889;
8701;1439;3.966666666666667;6.76555555556;
7879;1700;3.6333333333333333;4.69888888889;
9446;2260;3.3333333333333335;2.68888888889;
8976;1936;3.1666666666666665;4.47222222222;
8088;865;3.7666666666666666;6.51222222222;
9188;1909;3.8;4.49333333333;
8751;1605;3.8666666666666667;5.04888888889;
9279;1676;3.2;4.96;
7437;1677;3.3333333333333335;5.82222222222;
5607;1430;3.9;4.35666666667;
9108;1530;3.566666666666667;6.44555555556;
7769;2061;3.433333333333333;3.71222222222;
8830;1578;3.533333333333333;2.24888888889;
7401;1701;3.533333333333333;5.58222222222;
5860;1585;3.5;4.65;
5913;2303;2.8;2.49333333333;
8900;1667;3.566666666666667;2.84555555556;
7772;2479;3.0;3.53333333333;
9075;1658;3.533333333333333;4.24888888889;
4363;1649;3.8;4.49333333333;
9304;1558;3.433333333333333;6.44555555556;
6726;2013;3.5;3.71666666667;
4462;1334;3.466666666666667;3.38222222222;
9837;2038;3.1666666666666665;1.80555555556;
9416;2393;3.1333333333333333;2.44888888889;
8489;1646;4.066666666666666;5.06222222222;
8454;1131;3.8666666666666667;3.11555555556;
5129;2015;3.533333333333333;2.98222222222;
6380;1943;3.2;3.56;
6359;2176;2.966666666666667;2.29888888889;
9992;1677;4.033333333333333;5.76555555556;
7020;1596;3.6;4.77333333333;
4662;2520;3.0;3.73333333333;
9228;1811;3.6666666666666665;5.35555555556;
9143;1438;4.166666666666667;5.07222222222;
7914;1991;3.6666666666666665;3.75555555556;
9051;1957;3.566666666666667;4.84555555556;
8907;2310;3.033333333333333;4.69888888889;
8359;1640;3.8333333333333335;3.47222222222;
5778;2141;3.1666666666666665;2.60555555556;
9236;1477;3.6666666666666665;1.82222222222;
6471;1375;3.566666666666667;6.51222222222;
9530;2161;3.3;1.74333333333;
8921;1579;3.533333333333333;4.58222222222;
8937;1923;3.4;3.37333333333;
7896;2072;3.4;2.24;
9719;2297;3.5;1.78333333333;
4765;1683;3.5;4.91666666667;
7693;1633;3.6333333333333333;7.16555555556;
9951;1758;3.533333333333333;3.38222222222;
7473;1634;3.433333333333333;4.57888888889;
8377;2334;2.933333333333333;2.79555555556;
9614;2453;2.7;3.34333333333;
5096;2288;3.033333333333333;2.76555555556;
7156;1380;3.6333333333333333;5.89888888889;
8709;1191;4.0;5.8;
7969;1217;3.966666666666667;5.09888888889;
4630;1232;3.933333333333333;6.52888888889;
8467;1317;3.8;5.69333333333;
6647;1546;3.6666666666666665;5.88888888889;
9973;1724;3.7333333333333334;5.72888888889;
8820;1393;3.6666666666666665;6.35555555556;
9918;1181;3.8666666666666667;5.84888888889;
8021;1521;3.566666666666667;5.71222222222;
9708;1603;3.7666666666666666;6.11222222222;
9761;1555;3.5;5.05;
9309;1210;3.8666666666666667;6.04888888889;
9547;1819;3.3666666666666667;5.23222222222;
9047;1614;3.566666666666667;4.97888888889;
9249;1721;3.533333333333333;5.18222222222;
7688;1733;3.8;4.96;
8329;1426;3.3666666666666667;5.63222222222;
9003;1427;3.6333333333333333;6.09888888889;
8240;1609;3.3666666666666667;5.03222222222;
9864;1193;3.9;6.02333333333;
7161;1309;3.5;5.58333333333;
9758;2259;3.6;5.30666666667;
7817;1007;3.6333333333333333;5.56555555556;
9902;1945;3.433333333333333;5.84555555556;
9832;1694;3.533333333333333;5.84888888889;
9245;1994;3.3666666666666667;4.63222222222;
9639;1183;3.533333333333333;5.98222222222;
7107;1741;3.6333333333333333;5.49888888889;
5946;1560;3.466666666666667;5.04888888889;
9420;1233;3.566666666666667;5.44555555556;
8876;1480;3.433333333333333;5.57888888889;
7241;1889;3.2666666666666666;4.46222222222;
6817;1931;3.2666666666666666;4.39555555556;
8789;1575;3.4;5.04;
9103;1136;3.433333333333333;4.84555555556;
9173;1545;3.466666666666667;5.18222222222;
6065;1313;3.6;5.77333333333;
8407;1290;3.466666666666667;5.18222222222;
9471;1144;3.7666666666666666;6.24555555556;
8097;1734;3.3333333333333335;5.22222222222;
6534;1959;3.5;5.11666666667;
8873;1873;3.533333333333333;3.98222222222;
7929;1349;3.8;8.36;
8352;1419;3.466666666666667;5.44888888889;
5774;1313;3.6666666666666665;5.42222222222;
9008;1375;3.6;7.04;
8954;1112;3.6666666666666665;5.62222222222;
9319;1236;3.566666666666667;6.11222222222;
6811;1752;3.466666666666667;5.98222222222;
8624;1510;3.5;5.85;
9033;1246;3.6666666666666665;6.68888888889;
8670;956;3.8333333333333335;5.80555555556;
9244;1648;3.3;4.67666666667;
9692;1724;3.6666666666666665;4.82222222222;
9172;1221;3.7666666666666666;5.57888888889;
5182;1579;3.6333333333333333;5.23222222222;
8931;1400;3.7333333333333334;5.26222222222;
9809;1912;3.3;3.94333333333;
8575;1871;3.1666666666666665;4.27222222222;
7605;1758;3.6333333333333333;4.69888888889;
5285;749;3.6;5.90666666667;
8434;1535;3.3666666666666667;5.09888888889;
7895;1368;3.7666666666666666;8.31222222222;
7991;1465;3.3;5.21;
9968;1402;3.3666666666666667;5.83222222222;
6576;2015;3.2666666666666666;3.92888888889;
9850;1614;3.566666666666667;5.91222222222;
6681;1377;3.7;5.47666666667;
7327;1979;3.3333333333333335;5.08888888889;
6723;1684;3.2666666666666666;5.66222222222;
9230;1659;4.0;7.26666666667;
7404;2087;3.533333333333333;4.84888888889;
9960;1784;3.466666666666667;5.24888888889;
9015;2022;3.5;5.38333333333;
6257;1676;3.6666666666666665;6.02222222222;
8016;1536;3.7333333333333334;6.72888888889;
8400;1522;3.2666666666666666;5.26222222222;
9189;1863;3.2333333333333334;5.17888888889;
8029;1982;3.7;5.34333333333;
9772;1817;3.533333333333333;5.11555555556;
8505;2185;3.2;3.89333333333;
7453;1575;3.8333333333333335;6.07222222222;
