deck_id;fitness;average;variance;
8832;3787;3.7666666666666666;6.31222222222;
8268;4001;3.1;3.35666666667;
9033;3617;3.566666666666667;4.77888888889;
6577;3631;3.8666666666666667;5.04888888889;
7123;3732;3.3;4.67666666667;
6709;3883;3.2;4.29333333333;
8871;3849;3.533333333333333;5.04888888889;
6741;3699;3.566666666666667;3.31222222222;
9991;3704;3.3;6.54333333333;
7066;3544;3.6333333333333333;2.69888888889;
8873;3844;3.7333333333333334;4.92888888889;
7950;3806;3.5;3.31666666667;
9096;3995;3.3;4.94333333333;
9614;3845;3.7666666666666666;4.64555555556;
9153;3906;3.2;3.42666666667;
6627;3547;3.4;2.84;
8725;4014;3.0;2.33333333333;
8902;3751;3.6333333333333333;4.69888888889;
3243;3953;3.066666666666667;2.86222222222;
9348;3900;3.1666666666666665;4.33888888889;
9747;3855;3.4;5.17333333333;
8049;3841;3.8;4.29333333333;
6374;3874;3.6;3.97333333333;
6843;3858;3.533333333333333;5.58222222222;
7782;4005;3.3666666666666667;3.43222222222;
8895;3866;3.6333333333333333;5.83222222222;
8853;3677;3.6666666666666665;5.28888888889;
7076;4110;2.9;3.75666666667;
4231;3761;3.7333333333333334;3.26222222222;
9156;3969;3.533333333333333;2.78222222222;
7099;3616;3.7666666666666666;3.71222222222;
9185;3688;3.8333333333333335;4.13888888889;
9247;3969;3.033333333333333;3.49888888889;
7526;3695;3.3;5.01;
7121;4060;3.2333333333333334;3.24555555556;
9869;3433;3.566666666666667;2.57888888889;
8490;3943;3.6333333333333333;3.63222222222;
7888;3913;3.3333333333333335;4.15555555556;
6805;3722;3.466666666666667;5.04888888889;
7671;3872;3.3;4.27666666667;
9074;3767;3.6333333333333333;4.03222222222;
9860;3750;3.2333333333333334;2.44555555556;
9748;3838;3.3333333333333335;3.15555555556;
9663;3910;3.3333333333333335;4.95555555556;
6782;3635;2.8;4.96;
3899;3769;3.2;3.22666666667;
5514;4039;3.7;3.54333333333;
6394;3686;3.1;3.49;
9633;4022;3.7666666666666666;3.51222222222;
9844;3617;3.8;3.02666666667;
5162;3744;3.033333333333333;2.96555555556;
9531;3809;3.533333333333333;4.04888888889;
8633;3954;3.1333333333333333;3.98222222222;
9891;4147;3.2;3.09333333333;
9866;3977;3.1666666666666665;3.00555555556;
7248;3694;3.3;2.67666666667;
4099;3604;3.5;3.65;
3706;3901;3.2;3.56;
7814;3728;3.1666666666666665;5.67222222222;
9223;4058;2.8333333333333335;3.00555555556;
8497;4099;3.2333333333333334;3.37888888889;
3771;3911;3.033333333333333;3.63222222222;
9176;3885;3.4;4.44;
7013;3971;2.533333333333333;1.84888888889;
5447;3758;2.8;3.29333333333;
7146;3875;3.2333333333333334;3.84555555556;
9419;4133;3.1666666666666665;4.00555555556;
9465;3750;3.2666666666666666;3.92888888889;
5493;3519;3.1333333333333333;3.31555555556;
5501;4052;3.1;3.22333333333;
9184;3797;3.433333333333333;4.24555555556;
9982;3788;2.9;3.35666666667;
8817;3833;3.2333333333333334;3.31222222222;
5915;3603;3.2666666666666666;3.46222222222;
7864;4086;3.1666666666666665;3.67222222222;
9468;4166;3.033333333333333;3.16555555556;
5614;3979;2.966666666666667;3.36555555556;
9780;3972;3.033333333333333;3.43222222222;
9586;3934;3.2;3.62666666667;
4974;3732;3.2666666666666666;3.19555555556;
9619;4038;2.933333333333333;3.39555555556;
4017;3571;3.3;3.41;
7877;3997;3.1666666666666665;3.87222222222;
9692;3838;3.1666666666666665;3.40555555556;
8230;3974;3.066666666666667;3.46222222222;
5965;3714;3.2;3.96;
9661;3879;3.066666666666667;3.39555555556;
7256;4120;3.1666666666666665;3.13888888889;
6770;3899;3.2666666666666666;4.32888888889;
5844;3990;3.066666666666667;3.26222222222;
6499;3926;2.933333333333333;3.59555555556;
9218;4084;3.1666666666666665;3.33888888889;
8949;3677;3.1666666666666665;3.47222222222;
7548;3996;2.933333333333333;2.66222222222;
7815;3834;3.033333333333333;2.56555555556;
4006;3852;3.2333333333333334;4.31222222222;
7406;3809;2.966666666666667;3.29888888889;
3141;3932;3.3333333333333335;3.68888888889;
9082;3886;3.2;3.36;
9354;4043;3.7;4.21;
9347;3867;3.1333333333333333;3.24888888889;
6107;3869;3.066666666666667;3.52888888889;
