deck_id;fitness;average;variance;
7427;-1369;3.933333333333333;3.59555555556;
7950;-534;3.3;3.27666666667;
8646;-692;3.7333333333333334;6.32888888889;
5886;-912;3.8333333333333335;4.47222222222;
9967;-1155;4.066666666666666;7.59555555556;
8639;-350;3.2;3.09333333333;
9657;-989;3.8;3.76;
9340;-1443;3.6666666666666665;2.88888888889;
8526;-499;3.6333333333333333;3.49888888889;
9054;-1055;3.4;2.44;
9461;-954;4.166666666666667;7.60555555556;
7636;-620;3.533333333333333;5.91555555556;
5556;-590;3.533333333333333;3.78222222222;
9133;-765;3.533333333333333;4.71555555556;
6564;-612;3.4;4.30666666667;
5664;-1078;3.933333333333333;4.79555555556;
5140;-1364;3.933333333333333;4.19555555556;
6928;-1077;3.9;3.42333333333;
7621;-1131;3.6666666666666665;3.88888888889;
9045;-1623;4.233333333333333;5.57888888889;
8273;-788;3.6666666666666665;4.15555555556;
7834;-1056;3.6666666666666665;3.08888888889;
9317;-1190;3.933333333333333;5.52888888889;
9904;-1460;4.166666666666667;4.80555555556;
5605;-928;3.566666666666667;3.11222222222;
9551;-784;3.7333333333333334;4.59555555556;
9845;-381;3.4;3.84;
6661;-388;3.2333333333333334;3.91222222222;
9906;-123;3.1666666666666665;3.40555555556;
7849;-583;3.5;2.98333333333;
9024;148;2.966666666666667;3.09888888889;
9931;-218;3.3333333333333335;4.22222222222;
7719;110;2.8;2.49333333333;
1899;-592;3.466666666666667;6.04888888889;
7904;-1461;4.033333333333333;4.83222222222;
6549;-806;3.6333333333333333;3.83222222222;
8766;-831;3.7666666666666666;5.11222222222;
7671;-525;3.933333333333333;7.26222222222;
3830;-482;3.566666666666667;7.97888888889;
1772;-1288;3.933333333333333;5.79555555556;
9687;-379;3.4;5.04;
8651;-864;3.6666666666666665;5.68888888889;
7528;-483;3.1;2.35666666667;
5405;-1177;3.7333333333333334;3.79555555556;
7952;-607;3.433333333333333;3.31222222222;
8093;-155;3.3333333333333335;5.08888888889;
9981;-337;3.3;4.67666666667;
8751;-583;3.6;5.57333333333;
6603;-191;3.3666666666666667;6.09888888889;
9549;-444;3.566666666666667;5.04555555556;
5770;-1071;3.8333333333333335;4.13888888889;
9758;-732;3.3333333333333335;2.55555555556;
8419;423;2.933333333333333;2.72888888889;
8832;-281;3.2333333333333334;4.44555555556;
7132;-288;3.4;4.44;
7338;-581;3.4;3.64;
9173;-862;3.7666666666666666;5.64555555556;
9314;-496;3.433333333333333;3.17888888889;
8380;-202;3.1666666666666665;3.80555555556;
9222;-769;3.5;4.85;
6919;-513;3.2;3.29333333333;
9594;-1035;3.533333333333333;2.78222222222;
8900;-453;3.3666666666666667;3.36555555556;
7768;-262;3.1666666666666665;4.27222222222;
6493;-709;3.433333333333333;5.77888888889;
8320;-457;3.3;3.07666666667;
7230;-1051;3.566666666666667;3.37888888889;
7967;355;2.3333333333333335;2.28888888889;
9058;-190;3.2333333333333334;3.71222222222;
8098;-541;3.433333333333333;6.17888888889;
8354;-66;3.2;4.82666666667;
8623;-493;3.2666666666666666;2.26222222222;
6524;-894;3.6666666666666665;5.15555555556;
8006;-840;3.7333333333333334;4.06222222222;
6398;-340;3.033333333333333;4.89888888889;
8848;-580;3.3666666666666667;5.89888888889;
8150;-109;3.1333333333333333;4.38222222222;
5503;-1214;3.8333333333333335;3.67222222222;
5105;-1419;4.166666666666667;3.67222222222;
6321;-1252;3.966666666666667;3.56555555556;
6832;-1209;3.8;3.69333333333;
6302;-1463;4.066666666666666;3.86222222222;
9256;-1404;4.066666666666666;3.59555555556;
8398;-1014;3.8333333333333335;3.47222222222;
8718;-1546;4.133333333333334;3.04888888889;
8602;-1414;4.033333333333333;3.69888888889;
8108;-1248;3.966666666666667;3.49888888889;
7155;-1442;4.033333333333333;3.49888888889;
9683;-1298;4.266666666666667;4.46222222222;
6647;-1425;4.066666666666666;4.39555555556;
6889;-993;3.7333333333333334;3.66222222222;
7482;-915;3.8;3.49333333333;
9178;-1577;4.133333333333334;3.91555555556;
7203;-1068;3.8;3.56;
8227;-1360;4.133333333333334;4.58222222222;
9193;-1084;4.1;4.35666666667;
9753;-1343;4.033333333333333;4.23222222222;
6550;-1317;4.0;3.73333333333;
9384;-944;3.8333333333333335;4.00555555556;
6878;-1107;3.8333333333333335;3.33888888889;
9574;-1293;4.033333333333333;3.76555555556;
7312;-1361;3.966666666666667;3.83222222222;
8325;-1292;3.966666666666667;4.03222222222;
7749;-1574;4.033333333333333;3.56555555556;
9915;-1379;3.933333333333333;3.66222222222;
9265;-1672;4.133333333333334;3.38222222222;
3206;-1481;4.233333333333333;4.24555555556;
9210;-1316;3.9;3.82333333333;
5722;-1354;3.9;3.69;
9548;-478;3.7666666666666666;3.31222222222;
5783;-1619;4.2;3.82666666667;
9184;-522;3.6666666666666665;3.62222222222;
9944;-1122;3.8333333333333335;3.80555555556;
8868;-1275;4.133333333333334;4.18222222222;
9525;-1380;3.933333333333333;3.79555555556;
9018;-1541;3.7333333333333334;2.46222222222;
8359;-1407;3.9;3.55666666667;
9625;-1135;3.9;4.02333333333;
5120;-1358;4.033333333333333;3.96555555556;
8915;-1291;3.966666666666667;3.36555555556;
3889;-1272;3.933333333333333;3.46222222222;
6865;-1360;3.8666666666666667;3.58222222222;
8565;-1090;3.7666666666666666;3.24555555556;
5215;-1526;3.8333333333333335;2.87222222222;
8410;-1002;3.566666666666667;2.37888888889;
8952;-848;3.6333333333333333;4.16555555556;
9843;-1211;3.7;2.54333333333;
4333;-1512;4.2;5.49333333333;
9592;-730;3.7;3.27666666667;
7321;-802;3.6;2.84;
5524;-1276;3.9;3.49;
5905;-1411;4.133333333333334;6.04888888889;
7913;-1086;3.7666666666666666;3.57888888889;
9568;-1160;3.8;4.02666666667;
8817;-967;3.7333333333333334;3.52888888889;
7388;-1574;3.8;2.22666666667;
8813;-1625;3.9;2.62333333333;
8473;-822;3.6666666666666665;3.35555555556;
6491;-910;3.7333333333333334;4.12888888889;
7473;-1167;3.8;3.29333333333;
8572;-1289;4.066666666666666;4.92888888889;
8490;-710;3.566666666666667;3.71222222222;
4769;-1221;4.0;4.86666666667;
8781;-482;3.6;3.97333333333;
6961;-1058;4.2;7.56;
9773;-820;3.7666666666666666;6.84555555556;
9692;-1467;3.8;2.62666666667;
7668;-855;3.566666666666667;6.04555555556;
9942;-515;3.533333333333333;5.71555555556;
8357;-326;3.1;2.89;
9356;-97;3.033333333333333;3.03222222222;
7655;-538;3.1666666666666665;2.73888888889;
9195;-775;3.9;7.22333333333;
9326;-338;3.033333333333333;3.23222222222;
8155;-524;3.3333333333333335;3.55555555556;
8628;-1045;4.033333333333333;7.43222222222;
6972;-742;3.8333333333333335;7.67222222222;
8195;182;3.066666666666667;4.19555555556;
9712;-572;3.4;3.90666666667;
9796;-724;3.3666666666666667;2.76555555556;
8229;-825;3.966666666666667;7.09888888889;
8460;-630;3.7;7.61;
9989;-256;3.3;4.01;
5307;-869;3.533333333333333;6.18222222222;
6797;-256;3.1666666666666665;6.00555555556;
9277;-458;3.2666666666666666;3.52888888889;
5812;-80;3.1333333333333333;6.24888888889;
8838;-1594;4.066666666666666;3.99555555556;
9790;-1572;4.266666666666667;3.32888888889;
9411;-1427;4.033333333333333;3.29888888889;
8541;-1332;4.1;3.22333333333;
7466;-1505;4.233333333333333;4.04555555556;
8588;-1100;4.033333333333333;3.36555555556;
8441;-1404;4.1;3.42333333333;
8264;-1147;4.0;3.2;
8808;-1733;3.933333333333333;1.99555555556;
8674;-1276;4.033333333333333;5.56555555556;
9728;-1354;3.9;3.15666666667;
6121;-1118;4.033333333333333;5.83222222222;
7736;-1565;4.133333333333334;3.84888888889;
5937;-1692;4.2;3.56;
6470;-932;3.8666666666666667;5.58222222222;
9028;-1069;4.066666666666666;5.52888888889;
8864;-1119;4.166666666666667;6.27222222222;
7480;-1121;4.266666666666667;6.46222222222;
5515;-944;3.8333333333333335;6.00555555556;
4748;-1451;4.066666666666666;3.72888888889;
9218;-431;3.4;2.77333333333;
8888;-1150;3.966666666666667;5.69888888889;
6141;-1057;3.966666666666667;5.49888888889;
8947;-1519;4.133333333333334;5.71555555556;
8250;-466;3.066666666666667;3.72888888889;
8631;-927;3.9;5.62333333333;
5603;-1415;4.033333333333333;5.29888888889;
9359;-582;3.566666666666667;5.17888888889;
8610;-678;3.7333333333333334;5.86222222222;
9636;-645;3.7;6.01;
9327;-905;3.5;3.71666666667;
1604;-1213;3.8;5.49333333333;
8586;-922;3.8;3.42666666667;
6882;-937;3.7;3.47666666667;
9257;-1334;3.533333333333333;2.38222222222;
7501;-1075;3.4;2.97333333333;
8811;-934;3.8333333333333335;3.07222222222;
7603;-1131;4.033333333333333;6.83222222222;
9765;-1018;3.8;5.56;
7874;-839;3.8;6.02666666667;
7792;-1251;3.9;5.29;
8004;-816;3.566666666666667;3.57888888889;
9503;-1037;3.8333333333333335;5.40555555556;
9741;-847;3.8;6.96;
7523;-326;3.2333333333333334;6.37888888889;
9288;-1216;4.1;6.75666666667;
9174;-349;3.5;8.05;
9781;-1022;3.966666666666667;6.03222222222;
8261;-1156;4.066666666666666;5.86222222222;
7070;-99;3.433333333333333;8.11222222222;
9383;27;2.8;3.42666666667;
