deck_id;fitness;average;variance;
6537;2454;3.433333333333333;5.57888888889;
4063;2629;3.2666666666666666;3.19555555556;
9770;2243;3.7;4.34333333333;
6240;2428;3.3;3.74333333333;
6405;2398;3.5;3.85;
6466;2615;3.566666666666667;3.97888888889;
8553;2093;3.966666666666667;5.36555555556;
8016;2213;3.8;5.76;
7363;2496;3.5;5.71666666667;
7520;2168;3.5;3.31666666667;
8666;2905;3.1666666666666665;3.93888888889;
8163;1917;3.9;4.89;
7480;2220;3.2666666666666666;2.99555555556;
9986;2408;3.933333333333333;7.92888888889;
9832;2617;3.1;3.35666666667;
7722;2852;3.2;4.89333333333;
8871;2164;3.566666666666667;3.31222222222;
5874;2474;3.5;6.11666666667;
8099;2469;3.6666666666666665;5.55555555556;
5694;1938;3.7666666666666666;4.04555555556;
9714;2449;3.4;4.84;
9301;2661;3.2333333333333334;3.57888888889;
9923;2724;3.3333333333333335;4.62222222222;
9172;2328;3.7666666666666666;6.24555555556;
9669;2959;3.1;3.09;
5557;2372;3.533333333333333;3.58222222222;
8615;2335;3.6;4.10666666667;
7427;2157;3.9;5.62333333333;
8723;2924;2.8666666666666667;4.11555555556;
9746;2529;3.466666666666667;5.11555555556;
7667;2159;3.8333333333333335;4.47222222222;
9724;1472;3.933333333333333;5.66222222222;
8736;2491;3.1666666666666665;3.20555555556;
9296;3196;2.8;2.69333333333;
6330;2592;3.2;3.02666666667;
8019;2675;3.2;3.16;
9239;2631;3.3666666666666667;4.49888888889;
5439;1854;3.9;4.75666666667;
6854;1065;4.033333333333333;3.29888888889;
9631;2167;3.466666666666667;2.58222222222;
8304;3252;3.0;3.73333333333;
6556;2102;3.8333333333333335;5.40555555556;
6606;2309;3.566666666666667;6.91222222222;
5753;2788;3.533333333333333;5.58222222222;
7144;3114;2.8333333333333335;4.93888888889;
8231;1500;3.8333333333333335;2.80555555556;
6730;2626;3.2;5.49333333333;
7766;2429;3.533333333333333;5.44888888889;
4308;2207;3.6333333333333333;4.16555555556;
7570;2206;3.6333333333333333;5.36555555556;
9000;3032;2.8666666666666667;3.38222222222;
9585;2431;3.433333333333333;4.64555555556;
8216;2573;3.2666666666666666;4.52888888889;
6812;2583;3.3666666666666667;4.76555555556;
7150;3297;2.8333333333333335;3.73888888889;
3706;2421;3.3666666666666667;3.16555555556;
8601;2795;3.3333333333333335;4.42222222222;
7849;2175;3.9;6.22333333333;
4493;2455;3.1333333333333333;2.91555555556;
8002;2759;2.933333333333333;4.39555555556;
6121;2470;3.3333333333333335;2.48888888889;
8259;2728;3.6333333333333333;6.43222222222;
9997;2846;3.1666666666666665;3.53888888889;
8731;2640;3.3666666666666667;5.03222222222;
7228;2820;3.2666666666666666;6.39555555556;
5424;2568;3.6;6.90666666667;
9716;2653;3.433333333333333;4.44555555556;
4288;2623;3.3;6.74333333333;
9720;2365;3.6333333333333333;5.43222222222;
6009;2490;3.5;5.85;
9753;2473;3.8333333333333335;6.40555555556;
6340;2573;3.566666666666667;6.17888888889;
8718;3076;3.3666666666666667;5.36555555556;
9277;2509;3.466666666666667;5.51555555556;
8888;2625;3.6666666666666665;6.15555555556;
8414;2656;3.433333333333333;5.77888888889;
9294;2756;3.433333333333333;5.31222222222;
8588;2491;3.566666666666667;5.31222222222;
9373;2382;3.6666666666666665;5.62222222222;
4754;2433;3.6666666666666665;6.95555555556;
9269;2526;3.8333333333333335;5.80555555556;
9015;2506;3.466666666666667;5.78222222222;
6849;2391;3.5;5.31666666667;
7376;3037;3.3333333333333335;5.55555555556;
7493;2525;3.466666666666667;5.71555555556;
9103;2293;3.566666666666667;5.64555555556;
9623;2670;3.6666666666666665;6.62222222222;
7558;2516;3.566666666666667;5.97888888889;
3973;2422;3.566666666666667;5.44555555556;
6483;2567;3.5;5.38333333333;
8075;2686;3.4;5.84;
9151;2944;3.2;5.36;
8176;2425;3.533333333333333;5.38222222222;
9519;3096;3.2333333333333334;5.91222222222;
7911;2624;3.566666666666667;5.57888888889;
9505;2614;3.466666666666667;5.44888888889;
8643;2532;3.7;6.61;
6321;2349;3.533333333333333;5.51555555556;
7348;2782;3.5;5.51666666667;
8207;2461;3.6;5.70666666667;
8839;3046;3.2333333333333334;5.64555555556;
9918;2344;3.7333333333333334;5.72888888889;
8377;3044;3.3;5.67666666667;
8533;2455;3.6666666666666665;5.35555555556;
7058;2374;3.7;5.81;
9712;2259;3.6333333333333333;5.83222222222;
9372;2750;3.533333333333333;5.78222222222;
6171;2169;3.6;5.44;
8412;2489;3.566666666666667;5.37888888889;
7990;2506;3.466666666666667;5.58222222222;
8851;2494;3.6333333333333333;5.56555555556;
8159;2303;3.4;5.57333333333;
6605;2946;3.4;5.70666666667;
8170;2628;3.7;6.34333333333;
9479;2814;3.4;5.17333333333;
9354;2388;3.7666666666666666;6.04555555556;
8149;2795;3.533333333333333;6.04888888889;
9302;2719;3.2666666666666666;5.12888888889;
