deck_id;fitness;average;variance;
8370;1619;3.9;5.89;
8263;915;4.133333333333334;5.71555555556;
5996;694;4.3;5.27666666667;
9356;1959;3.3;2.54333333333;
8722;1160;3.7;4.27666666667;
9381;1139;3.8333333333333335;5.40555555556;
9980;770;4.3;6.34333333333;
7827;1512;3.7333333333333334;4.99555555556;
9455;1052;3.933333333333333;4.99555555556;
7651;1680;3.3;4.27666666667;
9280;1426;3.6333333333333333;5.56555555556;
9118;1472;3.7666666666666666;5.44555555556;
6007;678;4.333333333333333;7.02222222222;
3104;2055;3.4;4.10666666667;
9018;1324;3.466666666666667;6.04888888889;
6085;2058;3.033333333333333;2.49888888889;
5837;1180;3.8;5.22666666667;
6558;1388;3.7333333333333334;3.66222222222;
9962;1116;3.6;8.24;
8066;1065;3.566666666666667;6.17888888889;
9629;1373;3.7666666666666666;4.84555555556;
6390;1682;3.2666666666666666;3.92888888889;
9932;1475;3.8;3.96;
4122;738;4.233333333333333;6.24555555556;
7186;1437;2.933333333333333;5.19555555556;
7616;1288;4.033333333333333;6.69888888889;
5401;960;3.6666666666666665;4.55555555556;
9773;1955;3.4;3.37333333333;
8698;1722;3.5;3.58333333333;
4169;1160;3.9;4.22333333333;
7912;1489;3.8;6.09333333333;
9639;973;4.066666666666666;7.26222222222;
8131;1387;3.7333333333333334;6.06222222222;
8980;500;4.3;5.21;
7767;1506;3.8333333333333335;2.80555555556;
6477;969;3.9;6.75666666667;
9513;2174;3.2;2.62666666667;
4877;876;4.1;3.62333333333;
7459;1703;3.1;3.95666666667;
8199;2004;3.2333333333333334;3.57888888889;
7788;1592;3.566666666666667;6.77888888889;
9452;1139;3.5;5.65;
9240;1514;3.433333333333333;5.97888888889;
9479;777;4.166666666666667;6.07222222222;
7475;1132;3.7;4.41;
7243;1533;3.566666666666667;4.17888888889;
8883;1532;3.6666666666666665;3.28888888889;
9414;861;3.966666666666667;6.89888888889;
8303;1288;3.2333333333333334;4.64555555556;
7118;1039;3.7666666666666666;3.97888888889;
8033;1516;3.566666666666667;2.51222222222;
8861;1762;3.466666666666667;4.84888888889;
9379;1392;4.0;3.53333333333;
3377;1027;3.8666666666666667;6.18222222222;
7042;1754;3.6;3.44;
3252;1147;3.7333333333333334;4.59555555556;
6093;1698;3.3333333333333335;3.35555555556;
8689;236;4.233333333333333;3.44555555556;
9465;880;3.033333333333333;4.56555555556;
