deck_id;fitness;average;variance;
7390;404;4.633333333333334;6.49888888889;
8573;2387;3.2666666666666666;5.99555555556;
7599;1042;4.2;6.09333333333;
5578;1101;3.966666666666667;7.36555555556;
7293;1664;3.6;4.70666666667;
4811;1859;3.4;3.97333333333;
9642;672;4.366666666666666;3.89888888889;
8668;1566;3.6;4.24;
9592;1223;3.6666666666666665;3.88888888889;
9095;1192;3.8333333333333335;4.53888888889;
7696;1962;3.2333333333333334;2.57888888889;
7964;998;4.133333333333334;6.38222222222;
7330;862;4.266666666666667;4.72888888889;
8180;1484;3.7;3.14333333333;
3002;1841;3.3;6.14333333333;
9546;1559;3.7333333333333334;4.52888888889;
9806;1808;3.6333333333333333;5.16555555556;
9017;1180;4.266666666666667;7.72888888889;
9857;1572;3.466666666666667;3.84888888889;
8407;1709;3.5;4.51666666667;
3740;1608;3.4;4.57333333333;
8148;1830;3.3;6.47666666667;
9957;2582;2.9;2.35666666667;
8545;1966;3.4;2.64;
6640;1312;3.933333333333333;6.26222222222;
8315;1716;3.6;5.57333333333;
6777;1407;3.6666666666666665;6.55555555556;
9867;744;4.333333333333333;4.42222222222;
8007;1504;3.533333333333333;4.11555555556;
5226;1476;3.7;3.47666666667;
9015;1849;3.533333333333333;2.91555555556;
9915;1717;3.6;4.57333333333;
9802;2219;3.4;4.84;
8161;1180;4.4;7.50666666667;
9634;1046;3.9;3.09;
8174;1982;3.3666666666666667;2.96555555556;
9223;1356;3.7666666666666666;3.77888888889;
6863;1898;3.3333333333333335;5.55555555556;
3701;1990;3.6;6.17333333333;
2739;1792;3.6;5.04;
9057;1417;3.7666666666666666;3.17888888889;
8818;1866;3.3;3.47666666667;
5502;1514;3.533333333333333;8.84888888889;
9474;1912;3.6;6.97333333333;
8956;2568;2.5;3.71666666667;
6100;1997;3.433333333333333;5.24555555556;
5482;2257;3.1333333333333333;3.78222222222;
3362;1717;3.3333333333333335;4.08888888889;
8286;2270;3.033333333333333;4.09888888889;
6595;1523;3.7666666666666666;4.11222222222;
7684;1424;3.933333333333333;6.66222222222;
9047;1727;3.4;6.10666666667;
9790;1544;3.6;5.97333333333;
9247;2079;3.3666666666666667;4.29888888889;
8730;1890;3.7333333333333334;5.06222222222;
