deck_id;fitness;average;variance;
7023;-912;4.0;4.13333333333;
9451;-1173;4.166666666666667;3.33888888889;
7121;-817;4.233333333333333;6.37888888889;
4868;-632;3.8333333333333335;3.60555555556;
3552;-113;3.5;3.58333333333;
6506;-578;3.8333333333333335;2.93888888889;
9517;-626;4.3;7.07666666667;
5050;-722;3.933333333333333;4.92888888889;
5624;77;3.433333333333333;4.44555555556;
9869;-344;4.133333333333334;5.51555555556;
9070;-158;3.8;5.29333333333;
9977;178;3.4;5.17333333333;
8520;-485;3.966666666666667;7.43222222222;
9254;112;2.933333333333333;3.86222222222;
7139;-344;3.8333333333333335;6.33888888889;
9802;112;3.5;5.71666666667;
7851;-578;3.7;3.27666666667;
8251;-299;4.133333333333334;7.31555555556;
9310;-5;3.6;6.17333333333;
8753;-543;3.8;4.69333333333;
8786;26;3.2666666666666666;4.99555555556;
4962;-45;3.4;2.84;
9471;-487;3.8333333333333335;4.60555555556;
9285;-123;3.5;5.98333333333;
6567;-326;3.6333333333333333;5.83222222222;
9851;130;3.2333333333333334;3.84555555556;
7937;324;3.0;4.0;
9076;-533;3.7333333333333334;4.39555555556;
8811;-1080;3.933333333333333;2.86222222222;
7416;386;3.2;2.89333333333;
9602;-734;4.166666666666667;7.20555555556;
9497;318;3.0;3.86666666667;
9489;-269;3.533333333333333;2.84888888889;
8013;-18;3.433333333333333;4.04555555556;
9817;-330;3.7333333333333334;4.66222222222;
6348;-4;3.566666666666667;4.04555555556;
7221;-192;3.7333333333333334;5.59555555556;
8118;114;3.533333333333333;4.18222222222;
8509;388;3.066666666666667;2.66222222222;
3968;190;3.2;3.16;
9954;-311;3.8666666666666667;5.31555555556;
4780;647;2.4;2.77333333333;
7088;117;3.2333333333333334;5.77888888889;
7363;193;3.5;6.85;
8096;-757;3.966666666666667;6.03222222222;
9538;-98;3.433333333333333;3.71222222222;
6993;-89;3.3666666666666667;5.96555555556;
8482;16;3.5;4.51666666667;
8044;548;2.933333333333333;2.66222222222;
9771;94;3.4;4.84;
8045;234;3.1333333333333333;3.78222222222;
8017;-1182;4.033333333333333;3.89888888889;
4635;248;3.4;4.30666666667;
8100;78;3.2;4.02666666667;
7849;-558;3.933333333333333;5.06222222222;
9121;-608;3.933333333333333;7.06222222222;
8873;358;3.1666666666666665;4.60555555556;
5498;-237;3.7333333333333334;6.32888888889;
9245;497;3.1;4.75666666667;
9562;345;3.3333333333333335;3.22222222222;
9452;579;3.3666666666666667;3.96555555556;
8636;-665;3.9;7.42333333333;
6037;-206;3.466666666666667;3.04888888889;
5295;194;3.1666666666666665;3.67222222222;
7478;-9;3.466666666666667;5.78222222222;
7184;228;3.3666666666666667;4.16555555556;
9142;396;2.966666666666667;3.16555555556;
9405;-260;3.7333333333333334;4.19555555556;
5851;81;3.2666666666666666;3.99555555556;
8881;272;3.4;3.64;
6540;-250;3.3666666666666667;6.49888888889;
7739;196;2.8333333333333335;5.53888888889;
9704;556;3.033333333333333;3.03222222222;
8836;251;3.1666666666666665;4.13888888889;
9807;243;3.3666666666666667;4.36555555556;
9870;333;3.3;4.47666666667;
6941;-202;3.3666666666666667;5.23222222222;
9457;-645;4.266666666666667;5.26222222222;
7777;-1000;4.233333333333333;4.37888888889;
7472;-1003;4.1;4.15666666667;
6909;-818;4.1;3.95666666667;
7483;-590;4.0;4.06666666667;
8075;-899;4.366666666666666;6.09888888889;
9271;-678;4.233333333333333;5.77888888889;
7140;-1119;4.166666666666667;3.80555555556;
9041;-872;4.166666666666667;4.13888888889;
9865;-780;4.166666666666667;5.60555555556;
5753;-869;4.033333333333333;4.16555555556;
8234;-730;4.233333333333333;6.44555555556;
7476;-768;4.066666666666666;4.06222222222;
6325;-511;3.7666666666666666;4.17888888889;
8211;-531;4.066666666666666;4.72888888889;
7867;-938;4.1;4.22333333333;
8227;-721;3.933333333333333;4.19555555556;
9957;-731;4.166666666666667;3.73888888889;
7657;-571;3.8;4.29333333333;
5400;-814;4.033333333333333;4.36555555556;
7037;-956;4.066666666666666;4.26222222222;
8378;-515;4.133333333333334;6.51555555556;
4812;-984;4.066666666666666;4.39555555556;
9864;-502;3.933333333333333;4.32888888889;
6170;-1148;4.066666666666666;3.86222222222;
5878;-957;4.033333333333333;3.63222222222;
5840;-493;3.8333333333333335;4.33888888889;
6955;-759;3.966666666666667;4.23222222222;
8023;-368;4.133333333333334;3.84888888889;
8622;-786;4.166666666666667;4.67222222222;
9544;-822;4.033333333333333;4.23222222222;
7125;-942;3.9;4.15666666667;
4963;-928;4.1;5.15666666667;
5180;-866;4.0;4.0;
8657;-500;3.966666666666667;4.89888888889;
7557;-966;4.166666666666667;6.00555555556;
3545;-646;3.933333333333333;3.79555555556;
9756;-1071;4.3;4.61;
6887;-516;3.9;4.02333333333;
9172;-909;4.133333333333334;4.44888888889;
8171;-730;3.933333333333333;4.06222222222;
9749;-293;3.7;4.21;
5484;-641;3.8333333333333335;4.20555555556;
8947;-645;3.966666666666667;3.89888888889;
9115;-509;3.966666666666667;4.63222222222;
6582;-503;4.066666666666666;5.32888888889;
9862;-906;4.033333333333333;3.76555555556;
7887;-844;3.966666666666667;4.36555555556;
9253;-838;4.033333333333333;4.49888888889;
6861;-479;3.8333333333333335;4.13888888889;
9431;-848;4.033333333333333;3.96555555556;
4604;-907;3.9;4.35666666667;
9740;-819;3.933333333333333;3.86222222222;
8841;-660;4.033333333333333;4.09888888889;
3100;-690;3.9;4.55666666667;
7144;-941;3.933333333333333;4.26222222222;
8324;-240;4.0;5.33333333333;
6714;-425;3.8666666666666667;4.04888888889;
7014;-682;3.8;4.56;
9480;-673;4.0;3.73333333333;
9845;-442;3.7666666666666666;4.11222222222;
9103;-402;3.9;4.29;
9637;-643;4.066666666666666;3.99555555556;
9224;-458;3.8666666666666667;3.84888888889;
7375;-469;4.033333333333333;4.89888888889;
9308;-562;3.8;3.96;
8926;-518;3.7333333333333334;4.06222222222;
9393;-140;3.6;4.30666666667;
9618;-483;4.033333333333333;5.16555555556;
9090;-156;3.7333333333333334;3.99555555556;
7942;-407;3.966666666666667;5.03222222222;
8084;-541;3.7666666666666666;4.44555555556;
9111;-875;4.066666666666666;4.19555555556;
8855;-700;3.933333333333333;3.92888888889;
8337;-399;4.133333333333334;4.91555555556;
4879;-862;4.066666666666666;3.59555555556;
5816;-269;3.8333333333333335;5.00555555556;
9665;-329;3.7;4.61;
7584;-255;3.8;3.89333333333;
7386;-346;3.8666666666666667;4.84888888889;
8406;-291;3.7666666666666666;3.77888888889;
6383;-392;3.8666666666666667;3.91555555556;
8635;-1066;4.1;3.09;
9226;-426;3.7333333333333334;3.86222222222;
8765;-262;3.6;3.90666666667;
9283;-365;3.933333333333333;6.26222222222;
9397;5;3.6;4.04;
9410;-1539;4.033333333333333;2.76555555556;
9705;71;3.566666666666667;4.31222222222;
8780;-110;3.6;3.97333333333;
4840;-122;3.5;3.85;
9623;-739;3.966666666666667;3.03222222222;
9621;-1118;4.3;3.27666666667;
8807;-697;4.4;5.57333333333;
8455;-73;3.5;3.78333333333;
9280;-338;3.7333333333333334;7.26222222222;
9925;-9;3.8666666666666667;6.78222222222;
6988;-414;3.6;3.57333333333;
6688;180;3.3666666666666667;3.63222222222;
9959;-91;3.566666666666667;5.31222222222;
6799;-208;3.4;6.37333333333;
9708;-145;3.6;5.90666666667;
6813;-375;3.7;6.07666666667;
9572;-243;3.6;3.37333333333;
9754;-400;4.033333333333333;6.89888888889;
8476;-215;3.3;5.61;
9800;-370;3.5;6.38333333333;
5281;-746;4.1;6.15666666667;
3244;-544;3.966666666666667;6.29888888889;
8189;-112;3.433333333333333;5.91222222222;
7903;-679;3.933333333333333;5.46222222222;
7602;-680;3.9;3.89;
7949;307;3.1666666666666665;3.53888888889;
5383;-303;3.6;4.90666666667;
9380;-315;3.6;6.84;
8367;-245;3.8666666666666667;5.98222222222;
9442;-729;4.133333333333334;4.04888888889;
8043;47;3.3;3.87666666667;
1899;-674;4.033333333333333;5.96555555556;
9396;-374;3.9;5.49;
9902;133;3.1;5.75666666667;
4213;-716;4.133333333333334;6.11555555556;
8888;-699;3.933333333333333;5.92888888889;
7800;372;2.933333333333333;5.86222222222;
8727;-289;3.8;5.89333333333;
8618;-816;3.8666666666666667;7.58222222222;
5187;-108;3.3333333333333335;3.68888888889;
4339;112;3.433333333333333;4.17888888889;
8922;62;3.433333333333333;3.84555555556;
6109;-969;4.166666666666667;4.07222222222;
5774;232;3.3666666666666667;4.09888888889;
5344;-1201;4.233333333333333;4.24555555556;
9450;-868;4.066666666666666;5.92888888889;
7501;-1039;4.166666666666667;4.20555555556;
9315;-905;4.133333333333334;3.51555555556;
6482;-658;4.0;3.6;
3894;-324;3.7;3.74333333333;
6766;-910;4.2;3.96;
8818;-159;3.533333333333333;4.91555555556;
8899;-650;3.9;3.42333333333;
6496;-564;3.966666666666667;6.69888888889;
9353;-1307;4.166666666666667;4.40555555556;
6961;-1028;4.066666666666666;3.72888888889;
9755;-691;4.166666666666667;5.87222222222;
8175;-528;4.133333333333334;5.78222222222;
8419;-337;3.8;5.09333333333;
9822;281;3.4;4.57333333333;
5262;-143;3.066666666666667;6.06222222222;
7389;-1080;4.266666666666667;4.12888888889;
7990;-56;4.066666666666666;7.32888888889;
7892;-344;4.033333333333333;6.36555555556;
4344;192;2.8666666666666667;6.18222222222;
5899;-717;4.2;3.56;
6498;-37;3.533333333333333;5.24888888889;
7704;-144;3.1333333333333333;5.31555555556;
8533;-842;4.2;4.62666666667;
9962;-464;3.8666666666666667;3.64888888889;
6006;-162;3.433333333333333;3.97888888889;
9089;208;2.7666666666666666;5.64555555556;
7126;360;2.7;5.41;
5990;-158;3.2333333333333334;6.44555555556;
6834;-843;3.9;6.02333333333;
8867;-649;3.933333333333333;3.52888888889;
9965;-639;4.033333333333333;5.83222222222;
7479;-617;3.8333333333333335;3.33888888889;
9987;228;3.533333333333333;3.98222222222;
4115;-613;3.9;6.55666666667;
9885;300;3.2666666666666666;6.92888888889;
9680;-28;3.0;6.46666666667;
7314;197;2.8;3.62666666667;
7565;179;2.933333333333333;6.06222222222;
4532;-153;3.8333333333333335;5.87222222222;
9447;-108;3.8;6.62666666667;
9592;181;3.4;7.10666666667;
9564;61;3.2;5.29333333333;
6966;148;3.0;7.53333333333;
5339;404;2.6666666666666665;4.42222222222;
5103;-1015;3.933333333333333;5.66222222222;
8272;-809;4.066666666666666;5.79555555556;
5090;-249;3.4;6.50666666667;
6481;260;3.0;5.13333333333;
7517;-177;3.7666666666666666;6.24555555556;
9703;-359;3.8;6.02666666667;
7158;-80;3.0;6.2;
8046;445;2.7333333333333334;3.72888888889;
8962;305;3.3;2.74333333333;
9167;104;3.5;4.45;
8590;158;3.3;7.14333333333;
4854;-736;4.166666666666667;6.33888888889;
5294;222;3.2333333333333334;4.24555555556;
8233;-905;3.933333333333333;3.12888888889;
7403;-570;4.066666666666666;6.26222222222;
9355;-970;4.133333333333334;3.78222222222;
7571;-191;3.6666666666666665;6.62222222222;
2917;-451;4.066666666666666;6.66222222222;
7395;-527;3.9;6.15666666667;
9401;-353;3.7333333333333334;3.52888888889;
9707;-486;4.033333333333333;6.69888888889;
9208;-249;3.7333333333333334;6.46222222222;
6853;-869;4.166666666666667;6.73888888889;
5889;271;3.2666666666666666;4.32888888889;
4964;-3;3.3666666666666667;4.29888888889;
4668;-84;3.6;5.24;
9459;-827;3.9;3.69;
8276;-1231;4.333333333333333;3.95555555556;
7701;262;3.1333333333333333;4.18222222222;
7495;-507;3.7;2.74333333333;
7204;-1098;4.3;4.74333333333;
