Individual,Parent,WinCount,TotalHealthDifference,DamageDone,NumTurns,CardsDrawn,HandSize,ManaSpent,ManaWasted,StrategyAlignment,Dust,DeckManaSum,DeckManaVariance,NumMinionCards,NumSpellCards,S0:WinCount,S0:Alignment,Deck
0,-1,49,-2296,2874040,7820000,1009590,4331841,4025575,537084,11201,8720,134,5715555,27,2,49,11201,Magma Rager*Wolfrider*Ironforge Rifleman*Stormpike Commando*Razorfen Hunter*Stormwind Champion*Starving Buzzard*Darkscale Healer*Gladiator's Longbow*Shattered Sun Cleric*Thrallmar Farseer*Windfury Harpy*Spellbreaker*Ancient Brewmaster*Pint-Sized Summoner*Loot Hoarder*Abomination*Demolisher*Cairne Bloodhoof*Tauren Warrior*Mogu'shan Warden*Scavenging Hyena*King Krush*Bestial Wrath*Sea Giant*Blood Knight*Mana Wraith*Deathwing*Animal Companion*Gruul
1,-1,63,-1816,3156947,8060000,1036600,4102977,3972084,685483,21549,2200,100,2755555,22,7,63,21549,Goldshire Footman*Fen Creeper*Hunter's Mark*Magma Rager*Magma Rager*River Crocolisk*Ironforge Rifleman*Archmage*Injured Blademaster*Stormwind Champion*Stormwind Champion*Big Game Hunter*Novice Engineer*Scarlet Crusader*Leper Gnome*Windfury Harpy*Twilight Drake*Questing Adventurer*Dark Iron Dwarf*Dark Iron Dwarf*Acidic Swamp Ooze*Defender of Argus*Abomination*Eaglehorn Bow*Snake Trap*Snake Trap*Snipe*Snipe*Explosive Trap*Deadly Shot
9,-1,77,-1235,3353009,8555000,1000000,3474576,4237872,689655,29073,5180,109,3832222,25,4,77,29073,Oasis Snapjaw*Frostwolf Grunt*Core Hound*Multi-Shot*Multi-Shot*Arcane Shot*Gladiator's Longbow*Lightwarden*Worgen Infiltrator*Shattered Sun Cleric*Scarlet Crusader*Stranglethorn Tiger*Stranglethorn Tiger*Sunwalker*Secretkeeper*Coldlight Seer*Leeroy Jenkins*Dire Wolf Alpha*Emperor Cobra*Grimscale Oracle*Explosive Shot*King Krush*Dalaran Mage*Ancient Mage*Blood Knight*Nightblade*Bloodsail Raider*Wild Pyromancer*Dread Corsair*Violet Teacher
10,-1,78,-1397,4083123,7940000,1002518,3923803,3983627,638539,24024,2960,115,3938888,27,3,78,24024,Stormwind Knight*Ironforge Rifleman*Archmage*War Golem*Core Hound*Spiteful Smith*Frostwolf Warlord*Houndmaster*Tundra Rhino*Young Priestess*Alarm-o-Bot*Stranglethorn Tiger*Leper Gnome*Sunwalker*Windfury Harpy*Questing Adventurer*Mana Addict*Pint-Sized Summoner*Secretkeeper*Arcane Golem*Amani Berserker*Amani Berserker*Raging Worgen*Flare*Malygos*Dalaran Mage*Nightblade*Snipe*Deadly Shot*Stampeding Kodo
16,-1,79,-940,3558082,8135000,999385,3538414,3925015,791641,26889,8720,101,4298888,26,3,79,26889,Hunter's Mark*Hunter's Mark*River Crocolisk*Frostwolf Grunt*Stormpike Commando*Bluegill Warrior*Core Hound*Venture Co. Mercenary*Gladiator's Longbow*Lightwarden*Angry Chicken*Jungle Panther*Shattered Sun Cleric*Stranglethorn Tiger*Dark Iron Dwarf*Spellbreaker*Youthful Brewmaster*Tinkmaster Overspark*Demolisher*Dire Wolf Alpha*Tauren Warrior*Murloc Tidehunter*Bestial Wrath*Alexstrasza*The Beast*Nightblade*Illidan Stormrage*Wild Pyromancer*Doomsayer*Doomsayer
23,-1,80,-1179,4153846,7670000,1037157,3770534,3884615,604954,28212,4980,103,4112222,26,4,80,28212,Ironfur Grizzly*Ravenholdt Assassin*Murloc Raider*Bluegill Warrior*Booty Bay Bodyguard*Elven Archer*Core Hound*Venture Co. Mercenary*Venture Co. Mercenary*Darkscale Healer*Timber Wolf*Worgen Infiltrator*Novice Engineer*Shattered Sun Cleric*Silvermoon Guardian*Silvermoon Guardian*Twilight Drake*Pint-Sized Summoner*Mind Control Tech*Gadgetzan Auctioneer*Gurubashi Berserker*Grimscale Oracle*Unleash the Hounds*King Krush*Flare*Bestial Wrath*Blood Knight*Imp Master*Deadly Shot*Millhouse Manastorm
25,-1,87,-479,3880239,8350000,999401,3142514,3999401,846706,36795,3220,103,5578888,26,4,87,36795,Fen Creeper*River Crocolisk*Murloc Raider*Elven Archer*Stormwind Champion*Tundra Rhino*Worgen Infiltrator*Worgen Infiltrator*Jungle Panther*Shattered Sun Cleric*Shattered Sun Cleric*Stranglethorn Tiger*Leper Gnome*Twilight Drake*Acidic Swamp Ooze*Argent Commander*Secretkeeper*Defender of Argus*Abomination*Mountain Giant*Frost Elemental*Tauren Warrior*Scavenging Hyena*Misdirection*Unleash the Hounds*Priestess of Elune*Freezing Trap*Deadly Shot*Wild Pyromancer*Millhouse Manastorm
41,-1,98,-230,4304519,8850000,1014124,3716949,4257062,837853,35429,7140,111,5209999,26,3,98,35429,Magma Rager*River Crocolisk*Wolfrider*Stormwind Knight*Stormwind Knight*Lord of the Arena*Injured Blademaster*Chillwind Yeti*Stormwind Champion*Venture Co. Mercenary*Voodoo Doctor*Bloodmage Thalnos*King Mukla*Leper Gnome*Sunwalker*Mana Addict*Argent Commander*Mountain Giant*Frost Elemental*Eaglehorn Bow*Explosive Shot*Flare*Snipe*Mana Wraith*Mana Wraith*Bloodsail Raider*Doomsayer*Faerie Dragon*Southsea Captain*Hogger
73,-1,100,95,4693538,7815000,1010876,3247600,3865642,678822,32952,5180,95,2805555,27,2,100,32952,Ironfur Grizzly*Bloodfen Raptor*Booty Bay Bodyguard*Abusive Sergeant*Ogre Magi*Stormwind Champion*Gladiator's Longbow*Lightwarden*Alarm-o-Bot*King Mukla*Jungle Panther*Scarlet Crusader*Thrallmar Farseer*Silvermoon Guardian*Dragonling Mechanic*Leper Gnome*Questing Adventurer*Crazed Alchemist*Pint-Sized Summoner*Dire Wolf Alpha*Dire Wolf Alpha*Emperor Cobra*Flare*Bestial Wrath*Harvest Golem*Priestess of Elune*Nightblade*Bloodsail Raider*Faerie Dragon*Hogger
519,41,101,-191,4277227,8585000,1014560,3822947,4217821,737332,29268,6820,107,2978888,26,3,101,29268,Magma Rager*Wolfrider*Stormwind Knight*Stormwind Knight*Lord of the Arena*Injured Blademaster*Chillwind Yeti*Stormwind Champion*Venture Co. Mercenary*Voodoo Doctor*Bloodmage Thalnos*King Mukla*Leper Gnome*Sunwalker*Dark Iron Dwarf*Mana Addict*Argent Commander*Frost Elemental*Frost Elemental*Eaglehorn Bow*Explosive Shot*Flare*Snipe*Mana Wraith*Mana Wraith*Bloodsail Raider*Doomsayer*Faerie Dragon*Southsea Captain*Hogger
