([-2, 2, -2, -3, 0, -3, -1, -1, -2, -3, 0, -2, 0, 0, 3, 2, -3, -3, 2, -1, 1, 3, -1, -2, 3, 1, 3, 2, -1, -2, 1, 1, 3, -1, -2, 1, 1, -3, 1, -1, 3, -3, -1, 1, 3, -3, 3, 3, 3, 2, 3, -3, -1, 3, -2, 0, -1, -1, 0, 2, 3, 3, 2, 1, 1, 3, 1, 2, 2, 1, 1, -3, 1, -1, 3, 2, -1, 0, -3, 2, 0, -1, 1, 2, -2, -2, 3, -3, 1, 0, 2, 0, 0, 0, 2, 3, -1, 1, 1, 0, 1, 1, -2, 1, -1, -3, -3, -2, 2, -1, 0, 0, -3, -2, 3, 3, 2, 3, -3, 3, -3, 3, -2, -1, 0, -2, 0, -1, 0, -3, 3, -1, 0, 0, -2, 0, -2, -3, 1, 0, 0, 3, 0, 0, 0, 2, 0, 2, 3, -1, -1, 0, -1, 1, 2, 1, -3, -3, 0, -2, -1, -2, 1, 3, -3, 3, -3, -1, 3, 3, -1, -1, 3, 1, 0, 2, 1, 0, -3, -2], 0.026220221204253776)
([0, 3, -3, -3, -3, -1, -2, -2, 2, 1, 0, -2, -1, 2, -3, 0, -3, 3, 0, 0, 2, 2, -3, 1, 0, 1, -3, -1, -2, 1, -1, 3, 1, -1, 1, 0, -3, 1, 1, 3, 1, 2, 0, -1, 2, 3, -2, -3, -1, 2, 1, -3, 3, -2, -3, -1, -2, 1, -2, -2, 0, 3, 2, 0, 2, -1, -2, -2, 2, 0, -3, -1, -2, 3, 0, -2, 2, -3, -3, -1, -2, 0, -1, 1, 0, -1, -1, 1, -1, 3, 2, 1, 2, 1, -2, 1, -2, 0, 3, 2, -2, 1, -2, -1, 0, 2, -3, 1, 2, -1, 3, 2, 2, 1, 1, 1, -3, 3, 1, -1, 1, 3, -1, -3, 3, -2, -2, 2, 3, -1, -1, -3, 1, -2, -2, 0, 1, 3, -2, -2, 2, -1, -1, 0, -1, -2, 1, 3, 1, 0, 3, -3, 3, 0, 3, 3, 0, 3, 3, -1, 3, -1, 2, 1, 0, 3, 2, 3, -3, 1, -1, -1, 3, 2, -3, -3, -2, -3, -3, -3], 0.032596012026013255)
([2, 1, 1, 1, -2, -1, 1, 1, -3, 1, -3, -2, -1, -2, 3, -3, 0, 3, 1, 3, 1, 1, 3, 0, 0, -1, 0, -3, -3, 2, 2, -3, -1, 1, 0, -3, -3, 3, -3, -2, 1, 3, -3, 3, 3, -2, 1, 0, 2, 2, 0, -2, 1, 1, 3, 0, -3, 2, 2, 1, 2, -1, -1, -1, -3, -2, 0, 2, 3, 0, 3, 1, 3, 0, -1, -1, 2, 2, -1, -3, 3, -2, -1, -1, 0, -1, 2, -3, -1, 0, 0, -2, -3, 1, 0, 2, 3, 2, 2, -3, 1, 3, 1, 2, 2, -1, 2, -1, -2, 1, 2, -3, -3, -1, 3, 1, -1, 1, -1, -2, 3, -1, -1, -2, -1, 2, 2, 3, -3, -3, -3, -1, 3, 2, -1, 0, -1, 2, -3, 1, 0, 2, 0, -3, 1, -3, 3, -2, 1, 2, -1, -3, -2, -3, -3, -1, -3, 3, 3, -1, -3, 3, 0, -1, 1, 0, -2, 2, 3, 1, -1, 0, 3, 3, 0, -3, 3, 1, -3, -2], 0.009354143466934802)
([0, 3, -3, -3, -3, -1, -2, -2, 2, 1, 0, -2, -1, 2, -3, 0, -3, 3, 0, 0, 2, 2, -3, 1, 0, 1, -3, -1, -2, 1, -1, 3, 1, -1, 1, 0, -3, 1, 1, 3, 1, 2, 0, -1, 2, -2, 1, 0, 2, 2, 0, -2, 1, 1, 3, 0, -3, 2, 2, 1, 2, -1, -1, -1, -3, -2, 0, 2, 3, 0, 3, 1, 3, 0, -1, -1, 2, 2, -1, -3, 3, -2, -1, -1, 0, -1, 2, -3, -1, 0, 0, -2, -3, 1, 0, 2, 3, 2, 1, 0, 1, 1, -2, 1, -1, -3, -3, -2, 2, -1, 0, 0, -3, -2, 3, 1, -3, 3, 1, -1, 1, 3, -1, -3, 3, -2, -2, 2, 3, -1, -1, -3, 1, -2, -2, 0, 1, 3, -2, -2, 2, -1, -1, 0, -1, -2, 1, 3, 1, 0, 3, -3, 3, 0, 3, 3, 0, 3, 3, -1, 3, -1, 2, 1, 0, 3, 2, 3, -3, 1, -1, -1, 3, 2, -3, -3, -2, -3, -3, -3], 0.009013878188659936)
([1, -2, -3, 1, -2, -3, -2, 1, -2, -2, -1, 1, 0, 1, -2, 0, 2, 0, 0, 2, -3, 3, 3, 0, 0, -3, -3, 1, 2, 3, -1, -2, 1, -2, 0, 0, 2, 1, -3, 2, 1, 2, -2, 2, 0, -2, 2, 2, 2, 2, -3, -1, 0, 0, -3, 2, 0, 1, -3, 1, 3, 3, -2, 2, -3, 3, 0, -2, 0, 2, 1, -1, -3, -1, 1, 2, 0, 1, 1, 3, -3, 1, 3, 1, -1, -1, -3, -1, 3, 1, -2, -3, -1, 1, 3, -3, -3, -1, 2, -2, -1, -1, -2, 1, 2, -1, 3, -2, 0, 2, 2, 3, 3, -2, -3, -2, -2, 3, -3, 1, -2, 2, -3, 2, -3, -3, 3, -1, -3, 0, 2, 3, 2, 2, -1, 3, -1, -1, -3, 1, -3, 0, 2, -1, -2, -2, -3, 1, -2, 1, -1, 0, 1, 0, 0, 2, -3, 0, 3, 1, 3, -1, -2, -1, 1, -2, 0, 1, -1, -2, 1, 3, -3, 3, -2, 3, 2, -1, 0, -3], 0.01887458608817689)
([2, 1, 0, 0, 1, -3, -1, -2, -2, -1, -1, -1, 0, -2, -1, 0, 3, 0, 0, -2, 3, 0, 2, 0, -3, 2, -1, 2, 3, -2, -2, -2, -1, 0, -2, 0, -1, 2, -1, 1, 1, 3, -3, 0, 3, 3, 3, 0, 3, 0, 2, 1, 3, 0, -1, 0, 2, -3, 1, -3, 2, -3, -2, 3, -2, 1, -3, 1, -2, -1, -3, 0, 3, -3, 0, -2, 0, 3, -3, -2, 1, 3, 1, 2, 2, 3, 2, 2, 1, -3, 1, 1, -3, 0, 0, 3, 2, 1, 2, -1, -3, -2, 1, 1, 0, 2, 0, 3, -3, 2, 3, 1, -3, 2, 3, 2, -1, 2, -2, 0, -3, -3, -3, 1, 2, 2, 2, 3, -2, -2, -2, 0, 2, 2, -1, -1, 0, -2, -2, 0, 2, -1, 1, -1, 0, 0, 3, -3, 0, 0, 3, 2, 1, -1, 2, 1, -2, -1, 3, 2, -2, -1, 2, 3, -3, 2, -1, -3, 1, 3, 3, -3, 2, 1, -1, -1, 0, -2, -2, 0], 0.014361406616345085)
([2, 1, 1, 1, -2, -1, 1, 1, -3, 1, -3, -2, -1, -2, 3, -3, 0, 3, 1, 3, 1, 1, 3, 0, 0, -1, 0, -3, -3, 2, 2, -3, -1, 1, 0, -3, -3, 3, -3, -2, 1, 3, -3, 3, 3, -2, 1, 0, 2, 2, 0, -2, 1, 1, 3, 0, -3, 2, 2, 1, 2, -1, -1, -1, -3, -2, 0, 2, 3, 0, 3, 1, 3, 0, -1, -1, 2, 2, -1, -3, 3, -2, -1, -1, 0, -1, 2, -3, -1, 0, 0, -2, -3, 1, 0, 2, 3, 2, 2, -3, 1, 3, 1, 2, 2, -1, 2, -1, -2, 1, 2, -3, -3, -1, 3, 1, -1, 1, -1, -2, 3, -1, -1, -2, -1, 2, 2, 3, -3, -3, -3, -1, 3, 2, -1, 0, -1, 2, -3, 1, 0, 2, 0, -3, 1, -3, 3, -2, 1, 2, -1, -3, -2, -3, -3, -1, -3, 3, 3, -1, -3, 3, 0, -1, 1, 0, -2, 2, 3, 1, -1, 0, 3, 3, 0, -3, 3, 1, -3, -2], 0.009354143466934802)
([0, 3, 2, 3, -2, 2, 2, 0, -1, 2, -2, 0, -3, 3, -1, 1, -1, 1, 0, -2, -3, -2, -1, -2, 1, 3, 1, 0, 2, 3, -1, -2, -2, 2, -3, -2, -2, 3, 0, 1, 2, 1, 2, 3, -1, 1, -3, -2, 0, -3, -2, 2, -1, 3, -2, -2, -2, 0, 1, -3, -1, 3, 0, -2, 0, 2, -1, 3, -1, -2, -2, 2, 2, 2, 1, 3, 0, -3, 0, 3, -2, -1, 2, 1, -3, 0, 0, -1, -2, -2, -2, 1, 0, 2, 3, 0, 1, -3, -2, 0, 0, 1, -3, 3, 2, -1, 0, 1, -3, 3, 0, 3, -1, 1, -1, 2, 2, -1, -3, 1, -2, -2, -3, 3, 2, -1, -2, -1, 0, -1, -1, 2, 2, 2, 0, 2, 0, 2, -3, -3, 3, 1, 3, 0, -3, 1, -2, 2, -1, -1, -3, -1, 3, -3, 0, -1, -2, 0, 2, 3, -3, 1, -1, 2, 2, 1, 0, 3, -1, 3, -3, 0, 2, 0, -3, -1, 1, -3, -1, -2], 0.006123724356957905)
([-2, 2, -2, -3, 0, -3, -1, -1, -2, -3, 0, -2, 0, 0, 0, 2, -3, -3, 2, -1, 1, 3, -1, -2, 3, 1, 3, 2, -1, -2, 1, 1, 3, -1, -2, 1, 1, -3, 1, -1, 3, -3, -1, 1, 3, -3, 3, 3, 3, 2, 3, -3, -1, 3, -2, 0, -1, -1, 0, -2, 0, 3, 2, 0, 2, -1, -2, -2, 2, 0, -3, -1, -2, 3, 0, -2, 2, -3, -3, -1, -2, 0, -1, 1, 0, -1, -1, 1, -1, 3, 2, 1, 2, 1, -2, 1, -2, 0, 3, 2, -2, 1, -2, -1, 0, 2, 0, 1, 2, -1, 3, 2, 2, 1, 1, 0, 2, 0, -3, 0, -3, 3, -2, -1, 0, -2, 0, -1, 0, -3, 3, -1, 0, 0, -2, 0, -2, -3, 1, 0, 0, 3, 0, 0, 0, 2, 0, 2, 3, -1, -1, 0, -1, 1, 2, 1, -3, -3, 0, -2, -1, -2, 1, 3, -3, 3, -3, -1, 3, 3, 0, -1, 3, 1, 0, 2, 1, 0, -3, -2], 0.06823672031978091)
([0, 3, -3, -3, -3, -1, -2, -2, 2, 1, 0, -2, -1, 2, -3, 0, -3, 3, 0, 0, 2, 2, -3, 1, 0, 1, -3, -1, -2, 1, -1, 3, 1, -1, 1, 0, -3, 1, 1, 3, 1, 2, 0, -1, 2, 3, -2, -3, -1, 2, 1, -3, 3, -2, -3, -1, -2, 1, -2, 2, 3, 3, 2, 1, 1, 3, 1, 2, 2, 1, 1, -3, 1, -1, 3, 2, -1, 0, -3, 2, 0, -1, 1, 2, -2, -2, 3, -3, 1, 0, 2, 0, 0, 0, 2, 3, -1, 1, 1, 0, 1, 1, -2, 1, -1, -3, -3, -2, 2, -1, 0, 0, -3, -2, 3, 1, -3, 3, 1, -1, 1, 3, -1, -3, 3, -2, -2, 2, 3, -1, -1, -3, 1, -2, -2, 0, 1, 3, -2, -2, 2, -1, -1, 0, -1, -2, 1, 3, 1, 0, 3, -3, 3, 0, 3, 3, 0, 3, 3, -1, 3, -1, 2, 1, 0, 3, 2, 3, -3, 1, -1, -1, 3, 2, -3, -3, -2, -3, -3, -3], 0.011180339887498959)
