Individual,Parent,WinCount,TotalHealthDifference,DamageDone,NumTurns,CardsDrawn,HandSize,ManaSpent,ManaWasted,StrategyAlignment,Dust,DeckManaSum,DeckManaVariance,NumMinionCards,NumSpellCards,S0:WinCount,S0:Alignment,Deck
0,-1,10,-3206,790104,6670000,1004497,5485757,3346326,559220,-237114,6440,118,3595555,25,5,10,-237114,Magma Rager*Chillwind Yeti*Razorfen Hunter*Core Hound*Multi-Shot*Stranglethorn Tiger*Questing Adventurer*Youthful Brewmaster*Ancient Brewmaster*Pint-Sized Summoner*Gadgetzan Auctioneer*Demolisher*Coldlight Seer*Cairne Bloodhoof*Frost Elemental*Raging Worgen*Murloc Warleader*Savannah Highmane*Kill Command*Kill Command*Flare*Snake Trap*Priestess of Elune*Sea Giant*Mana Wraith*Knife Juggler*Doomsayer*Violet Teacher*Southsea Captain*Hogger
1,-1,24,-2801,1021593,6715000,1022338,5358897,3296351,727475,-159485,3100,100,3222222,24,6,24,-159485,Fen Creeper*Hunter's Mark*Magma Rager*River Crocolisk*Kobold Geomancer*Gnomish Inventor*Lord of the Arena*Lord of the Arena*Young Dragonhawk*Bloodfen Raptor*Chillwind Yeti*Razorfen Hunter*Boulderfist Ogre*Core Hound*Tracking*Stranglethorn Tiger*Crazed Alchemist*Coldlight Seer*Frost Elemental*Tauren Warrior*Gurubashi Berserker*Shieldbearer*Snake Trap*Snake Trap*Harvest Golem*Explosive Trap*Deadly Shot*Wild Pyromancer*Faerie Dragon*Hogger
2,-1,27,-2439,1404017,6720000,1017857,4997023,3289434,643601,-62533,7280,112,6195555,26,4,27,-62533,Ironfur Grizzly*Gnomish Inventor*Ravenholdt Assassin*Murloc Raider*Bluegill Warrior*Reckless Rocketeer*Stormwind Champion*Arcane Shot*Acolyte of Pain*Voodoo Doctor*Shattered Sun Cleric*Ancient Brewmaster*Ancient Brewmaster*Pint-Sized Summoner*Mind Control Tech*Arcane Golem*Demolisher*Baron Geddon*Grimscale Oracle*Scavenging Hyena*Flare*Bestial Wrath*Harvest Golem*The Beast*Sea Giant*Sea Giant*Blood Knight*Explosive Trap*Bloodsail Raider*Hogger
5,-1,37,-2120,1510158,6645000,1000000,4869074,3214446,663656,-23732,5080,96,2960000,26,3,37,-23732,Hunter's Mark*Magma Rager*Oasis Snapjaw*Murloc Raider*Stonetusk Boar*Reckless Rocketeer*Spiteful Smith*Wisp*Timber Wolf*The Black Knight*Big Game Hunter*Voodoo Doctor*Dragonling Mechanic*Stranglethorn Tiger*Twilight Drake*Sunfury Protector*Pint-Sized Summoner*Abomination*Emperor Cobra*Amani Berserker*Shieldbearer*Eaglehorn Bow*The Beast*Ancient Mage*Nightblade*Snipe*Dread Corsair*Violet Teacher*Southsea Captain*Animal Companion
9,-1,39,-2191,1640331,6645000,1002257,5053423,3271632,611738,-72470,11520,115,4672222,29,0,39,-72470,Kobold Geomancer*Southsea Deckhand*Young Dragonhawk*Bloodfen Raptor*Bluegill Warrior*Injured Blademaster*Chillwind Yeti*Boulderfist Ogre*Young Priestess*Acolyte of Pain*Jungle Panther*Scarlet Crusader*Silvermoon Guardian*Twilight Drake*Twilight Drake*Argent Commander*Pint-Sized Summoner*Cairne Bloodhoof*Baron Geddon*Gurubashi Berserker*Murloc Warleader*Scavenging Hyena*Eaglehorn Bow*King Krush*Nozdormu*Cult Master*Illidan Stormrage*Wild Pyromancer*Doomsayer*Hogger
12,-1,52,-1781,1733526,6905000,1000000,4818247,3381607,661115,-32364,6920,105,5850000,24,6,52,-32364,River Crocolisk*Southsea Deckhand*Injured Blademaster*Booty Bay Bodyguard*Boulderfist Ogre*Tundra Rhino*Multi-Shot*Worgen Infiltrator*Jungle Panther*Dark Iron Dwarf*Secretkeeper*Arcane Golem*Mountain Giant*Murloc Tidecaller*Misdirection*Explosive Shot*Harvest Golem*Nozdormu*The Beast*Dalaran Mage*Snipe*Mana Wraith*Deadly Shot*Knife Juggler*Wild Pyromancer*Doomsayer*Faerie Dragon*Animal Companion*Master Swordsmith*Hogger
30,-1,53,-1479,1746020,6910000,1000723,4479015,3387843,651230,66002,6220,95,4005555,25,3,53,66002,Kobold Geomancer*Chillwind Yeti*Razorfen Hunter*Reckless Rocketeer*Venture Co. Mercenary*Timber Wolf*Arcane Shot*Gladiator's Longbow*Gladiator's Longbow*Young Priestess*Alarm-o-Bot*Acolyte of Pain*Worgen Infiltrator*Voodoo Doctor*Windfury Harpy*Abomination*Abomination*Dire Wolf Alpha*Emperor Cobra*Raging Worgen*Murloc Warleader*Grimscale Oracle*Murloc Tidecaller*Bestial Wrath*The Beast*Deadly Shot*Hungry Crab*Faerie Dragon*Master Swordsmith*Hogger
49,-1,59,-1496,2133184,6720000,1000000,4828869,3250744,686011,56102,9380,101,5165555,24,6,59,56102,Hunter's Mark*Wolfrider*Stonetusk Boar*Bloodfen Raptor*Ogre Magi*Core Hound*Spiteful Smith*Stormwind Champion*Timber Wolf*Tundra Rhino*Worgen Infiltrator*King Mukla*Scarlet Crusader*Mana Addict*Ancient Brewmaster*Acidic Swamp Ooze*Argent Commander*Tinkmaster Overspark*Dire Wolf Alpha*Grimscale Oracle*Explosive Shot*King Krush*Nat Pagle*Ysera*Snipe*Explosive Trap*Hungry Crab*Doomsayer*Animal Companion*Animal Companion
79,-1,62,-1176,1679830,7090000,1000000,4447813,3584626,578984,61333,1560,83,2178888,29,1,62,61333,Magma Rager*River Crocolisk*Ironfur Grizzly*Stormpike Commando*Spiteful Smith*Wisp*Starving Buzzard*Lightwarden*Young Priestess*Angry Chicken*Voodoo Doctor*Voodoo Doctor*Scarlet Crusader*Silvermoon Guardian*Dark Iron Dwarf*Youthful Brewmaster*Mana Addict*Defender of Argus*Abomination*Demolisher*Tauren Warrior*Shieldbearer*Dalaran Mage*Nightblade*Imp Master*Snipe*Mana Wraith*Knife Juggler*Wild Pyromancer*Stampeding Kodo
589,65,70,-930,2243937,7010000,1000713,4359486,3318830,787446,181915,3460,97,3912222,26,4,70,181915,Fen Creeper*Earthen Ring Farseer*Raid Leader*Silverback Patriarch*Lord of the Arena*Murloc Raider*Young Dragonhawk*Core Hound*Reckless Rocketeer*Lightwarden*Alarm-o-Bot*Argent Squire*Angry Chicken*Voodoo Doctor*Windfury Harpy*Spellbreaker*Argent Commander*Mind Control Tech*Gadgetzan Auctioneer*Cairne Bloodhoof*Grimscale Oracle*Misdirection*Unleash the Hounds*Bestial Wrath*Cult Master*Deadly Shot*Wild Pyromancer*Wild Pyromancer*Bloodsail Corsair*Stampeding Kodo
597,81,72,-803,2155509,7170000,1000000,4034867,3452580,711994,195167,5480,94,6248888,27,3,72,195167,River Crocolisk*Murloc Raider*Murloc Raider*Young Dragonhawk*Razorfen Hunter*Reckless Rocketeer*Wisp*Wisp*Tundra Rhino*Multi-Shot*Young Priestess*Worgen Infiltrator*Worgen Infiltrator*Silvermoon Guardian*Leper Gnome*Spellbreaker*Mana Addict*Pint-Sized Summoner*Secretkeeper*Defender of Argus*Defender of Argus*Baron Geddon*Mogu'shan Warden*Unleash the Hounds*Snake Trap*Nozdormu*Priestess of Elune*Sea Giant*Hungry Crab*Dread Corsair
795,79,77,-1008,1819672,7015000,1000712,4468995,3448325,674982,90711,3120,88,3395555,29,1,77,90711,Earthen Ring Farseer*Magma Rager*River Crocolisk*Ironfur Grizzly*Stormpike Commando*Spiteful Smith*Wisp*Starving Buzzard*Lightwarden*Young Priestess*Angry Chicken*Voodoo Doctor*Voodoo Doctor*Scarlet Crusader*Dark Iron Dwarf*Youthful Brewmaster*Mana Addict*Defender of Argus*Abomination*Demolisher*Shieldbearer*Malygos*Dalaran Mage*Nightblade*Imp Master*Snipe*Mana Wraith*Knife Juggler*Wild Pyromancer*Stampeding Kodo
