('Abomination',);0.255
('Acidic Swamp Ooze',);0.7925
('Alexstrasza',);0.6375
('Angry Chicken',);0.34
('Avenging Wrath',);0.285
('Baron Geddon',);0.5425
('Blessing of Might',);0.38
('Boulderfist Ogre',);0.565
('Consecration',);1.0
('Defender of Argus',);0.9225
('Demolisher',);0.795
('Dire Wolf Alpha',);0.86
('Dread Corsair',);0.265
('Faerie Dragon',);0.745
('Fen Creeper',);0.4275
('Frostwolf Grunt',);0.715
('Hungry Crab',);0.3225
('Injured Blademaster',);0.5925
('Ironfur Grizzly',);0.38
('King Mukla',);0.54
('Kobold Geomancer',);0.315
('Lay on Hands',);0.8025
("Light's Justice",);0.62
('Magma Rager',);0.28
('Master Swordsmith',);0.7975
('Murloc Tidehunter',);0.5725
('Pint-Sized Summoner',);0.455
('Raid Leader',);0.5675
('Silverback Patriarch',);0.9625
('Southsea Deckhand',);0.41
('Stampeding Kodo',);0.4775
('Stormwind Champion',);0.73
('Sunwalker',);0.2875
('The Black Knight',);0.415
('Tirion Fordring',);0.9825
('War Golem',);0.46
('Abomination', 'Consecration');0.255
('Abomination', 'Silverback Patriarch');0.25
('Abomination', 'Tirion Fordring');0.2525
('Acidic Swamp Ooze', 'Alexstrasza');0.505
('Acidic Swamp Ooze', 'Angry Chicken');0.3075
('Acidic Swamp Ooze', 'Baron Geddon');0.4175
('Acidic Swamp Ooze', 'Blessing of Might');0.2675
('Acidic Swamp Ooze', 'Boulderfist Ogre');0.4525
('Acidic Swamp Ooze', 'Consecration');0.7925
('Acidic Swamp Ooze', 'Defender of Argus');0.755
('Acidic Swamp Ooze', 'Demolisher');0.6125
('Acidic Swamp Ooze', 'Dire Wolf Alpha');0.6625
('Acidic Swamp Ooze', 'Faerie Dragon');0.5925
('Acidic Swamp Ooze', 'Fen Creeper');0.3175
('Acidic Swamp Ooze', 'Frostwolf Grunt');0.55
('Acidic Swamp Ooze', 'Hungry Crab');0.275
('Acidic Swamp Ooze', 'Injured Blademaster');0.475
('Acidic Swamp Ooze', 'Ironfur Grizzly');0.2975
('Acidic Swamp Ooze', 'King Mukla');0.415
('Acidic Swamp Ooze', 'Lay on Hands');0.645
('Acidic Swamp Ooze', "Light's Justice");0.5
('Acidic Swamp Ooze', 'Master Swordsmith');0.61
('Acidic Swamp Ooze', 'Murloc Tidehunter');0.44
('Acidic Swamp Ooze', 'Pint-Sized Summoner');0.365
('Acidic Swamp Ooze', 'Raid Leader');0.415
('Acidic Swamp Ooze', 'Silverback Patriarch');0.7675
('Acidic Swamp Ooze', 'Southsea Deckhand');0.345
('Acidic Swamp Ooze', 'Stampeding Kodo');0.385
('Acidic Swamp Ooze', 'Stormwind Champion');0.5875
('Acidic Swamp Ooze', 'The Black Knight');0.3275
('Acidic Swamp Ooze', 'Tirion Fordring');0.7775
('Acidic Swamp Ooze', 'War Golem');0.3275
('Alexstrasza', 'Angry Chicken');0.31
('Alexstrasza', 'Baron Geddon');0.3475
('Alexstrasza', 'Blessing of Might');0.3275
('Alexstrasza', 'Boulderfist Ogre');0.42
('Alexstrasza', 'Consecration');0.6375
('Alexstrasza', 'Defender of Argus');0.5975
('Alexstrasza', 'Demolisher');0.535
('Alexstrasza', 'Dire Wolf Alpha');0.5575
('Alexstrasza', 'Faerie Dragon');0.5225
('Alexstrasza', 'Fen Creeper');0.32
('Alexstrasza', 'Frostwolf Grunt');0.49
('Alexstrasza', 'Hungry Crab');0.26
('Alexstrasza', 'Injured Blademaster');0.37
('Alexstrasza', 'King Mukla');0.4325
('Alexstrasza', 'Lay on Hands');0.4725
('Alexstrasza', "Light's Justice");0.3875
('Alexstrasza', 'Master Swordsmith');0.4875
('Alexstrasza', 'Murloc Tidehunter');0.4275
('Alexstrasza', 'Pint-Sized Summoner');0.365
('Alexstrasza', 'Raid Leader');0.43
('Alexstrasza', 'Silverback Patriarch');0.6125
('Alexstrasza', 'Southsea Deckhand');0.3575
('Alexstrasza', 'Stampeding Kodo');0.39
('Alexstrasza', 'Stormwind Champion');0.4
('Alexstrasza', 'Tirion Fordring');0.6225
('Alexstrasza', 'War Golem');0.3125
('Angry Chicken', 'Consecration');0.34
('Angry Chicken', 'Defender of Argus');0.32
('Angry Chicken', 'Demolisher');0.295
('Angry Chicken', 'Dire Wolf Alpha');0.295
('Angry Chicken', 'Faerie Dragon');0.315
('Angry Chicken', 'Frostwolf Grunt');0.2775
('Angry Chicken', 'King Mukla');0.2825
('Angry Chicken', 'Lay on Hands');0.28
('Angry Chicken', "Light's Justice");0.2875
('Angry Chicken', 'Silverback Patriarch');0.325
('Angry Chicken', 'Southsea Deckhand');0.25
('Angry Chicken', 'Stampeding Kodo');0.315
('Angry Chicken', 'Tirion Fordring');0.34
('Avenging Wrath', 'Consecration');0.285
('Avenging Wrath', 'Defender of Argus');0.255
('Avenging Wrath', 'Master Swordsmith');0.2625
('Avenging Wrath', 'Silverback Patriarch');0.265
('Avenging Wrath', 'Tirion Fordring');0.2775
('Baron Geddon', 'Blessing of Might');0.285
('Baron Geddon', 'Boulderfist Ogre');0.3525
('Baron Geddon', 'Consecration');0.5425
('Baron Geddon', 'Defender of Argus');0.5025
('Baron Geddon', 'Demolisher');0.45
('Baron Geddon', 'Dire Wolf Alpha');0.4625
('Baron Geddon', 'Faerie Dragon');0.38
('Baron Geddon', 'Frostwolf Grunt');0.39
('Baron Geddon', 'Injured Blademaster');0.33
('Baron Geddon', 'King Mukla');0.3225
('Baron Geddon', 'Lay on Hands');0.42
('Baron Geddon', "Light's Justice");0.355
('Baron Geddon', 'Master Swordsmith');0.46
('Baron Geddon', 'Murloc Tidehunter');0.385
('Baron Geddon', 'Pint-Sized Summoner');0.2775
('Baron Geddon', 'Raid Leader');0.37
('Baron Geddon', 'Silverback Patriarch');0.52
('Baron Geddon', 'Stampeding Kodo');0.28
('Baron Geddon', 'Stormwind Champion');0.375
('Baron Geddon', 'Tirion Fordring');0.54
('Baron Geddon', 'War Golem');0.26
('Blessing of Might', 'Boulderfist Ogre');0.255
('Blessing of Might', 'Consecration');0.38
('Blessing of Might', 'Defender of Argus');0.3375
('Blessing of Might', 'Demolisher');0.3325
('Blessing of Might', 'Dire Wolf Alpha');0.3375
('Blessing of Might', 'Faerie Dragon');0.3325
('Blessing of Might', 'Frostwolf Grunt');0.2925
('Blessing of Might', 'King Mukla');0.345
('Blessing of Might', 'Lay on Hands');0.3025
('Blessing of Might', "Light's Justice");0.2675
('Blessing of Might', 'Master Swordsmith');0.345
('Blessing of Might', 'Murloc Tidehunter');0.275
('Blessing of Might', 'Pint-Sized Summoner');0.28
('Blessing of Might', 'Raid Leader');0.255
('Blessing of Might', 'Silverback Patriarch');0.365
('Blessing of Might', 'Southsea Deckhand');0.27
('Blessing of Might', 'Stampeding Kodo');0.275
('Blessing of Might', 'Tirion Fordring');0.3775
('Boulderfist Ogre', 'Consecration');0.565
('Boulderfist Ogre', 'Defender of Argus');0.5225
('Boulderfist Ogre', 'Demolisher');0.4875
('Boulderfist Ogre', 'Dire Wolf Alpha');0.4925
('Boulderfist Ogre', 'Faerie Dragon');0.4075
