Individual,Parent,WinCount,TotalHealthDifference,DamageDone,NumTurns,CardsDrawn,HandSize,ManaSpent,ManaWasted,StrategyAlignment,Dust,DeckManaSum,DeckManaVariance,NumMinionCards,NumSpellCards,S0:WinCount,S0:Alignment,Deck
0,-1,5,-3596,842360,6185000,1025060,5658043,3083265,583670,-245962,8800,124,6582222,23,6,5,-245962,Wolfrider*Stormwind Knight*Booty Bay Bodyguard*Ogre Magi*Stormwind Champion*Venture Co. Mercenary*Houndmaster*Timber Wolf*Bloodmage Thalnos*King Mukla*Novice Engineer*Scarlet Crusader*Questing Adventurer*Dark Iron Dwarf*Dark Iron Dwarf*Mountain Giant*Cairne Bloodhoof*Misdirection*Savannah Highmane*Eaglehorn Bow*Harvest Golem*Sea Giant*Blood Knight*Snipe*Explosive Trap*Explosive Trap*Deadly Shot*Deadly Shot*Southsea Captain*Deathwing
1,-1,7,-3334,838375,6280000,1000000,5175955,3207006,547770,-190289,7980,113,4045555,25,5,7,-190289,Fen Creeper*Magma Rager*Ironfur Grizzly*Stormpike Commando*Lord of the Arena*Bloodfen Raptor*Elven Archer*Venture Co. Mercenary*Houndmaster*Arcane Shot*The Black Knight*Big Game Hunter*Scarlet Crusader*Mana Addict*Tinkmaster Overspark*Gadgetzan Auctioneer*Abomination*Dire Wolf Alpha*Dire Wolf Alpha*Emperor Cobra*Murloc Tidehunter*Misdirection*Kill Command*Nozdormu*Alexstrasza*Blood Knight*Nightblade*Explosive Trap*Animal Companion*Flesheating Ghoul
3,-1,9,-3311,771747,6265000,1013567,5061452,3184357,529130,-178332,4300,116,3382222,27,2,9,-178332,Silverback Patriarch*Gnomish Inventor*Stormpike Commando*Archmage*Ravenholdt Assassin*Murloc Raider*Young Dragonhawk*Bluegill Warrior*Sen'jin Shieldmasta*War Golem*Booty Bay Bodyguard*Spiteful Smith*Venture Co. Mercenary*The Black Knight*Alarm-o-Bot*Twilight Drake*Questing Adventurer*Pint-Sized Summoner*Amani Berserker*Mogu'shan Warden*Gurubashi Berserker*Gurubashi Berserker*Misdirection*Eaglehorn Bow*Kill Command*Dalaran Mage*Nightblade*Bloodsail Corsair*Master Swordsmith*Gruul
9,-1,16,-2986,1261282,6315000,1000000,5084718,3190023,569279,-126999,5100,125,6405555,25,5,16,-126999,Goldshire Footman*Fen Creeper*Frostwolf Grunt*Ironforge Rifleman*Archmage*Ravenholdt Assassin*Bloodfen Raptor*Sen'jin Shieldmasta*Chillwind Yeti*Booty Bay Bodyguard*Spiteful Smith*Stormwind Champion*Wisp*Jungle Panther*Scarlet Crusader*Dark Iron Dwarf*Gadgetzan Auctioneer*Mountain Giant*Leeroy Jenkins*Tauren Warrior*Kill Command*The Beast*Sea Giant*Nightblade*Snipe*Deadly Shot*Deadly Shot*Hungry Crab*Wild Pyromancer*Animal Companion
33,-1,10,-2901,949019,6375000,1007058,4586666,3283921,529411,-11065,2520,95,2805555,26,4,10,-11065,Hunter's Mark*Raid Leader*Wolfrider*Ironfur Grizzly*Ironforge Rifleman*Gnomish Inventor*Lord of the Arena*Chillwind Yeti*Elven Archer*Core Hound*Ironbeak Owl*Spiteful Smith*Wisp*Arcane Shot*Lightwarden*Young Priestess*Dragonling Mechanic*Youthful Brewmaster*Ancient Brewmaster*Secretkeeper*Tinkmaster Overspark*Abomination*Gurubashi Berserker*Raging Worgen*Explosive Shot*Kill Command*Nightblade*Cult Master*Imp Master*Faerie Dragon
36,-1,19,-2829,1203546,6485000,1000000,4650732,3335389,497301,-28267,1920,101,3165555,28,1,19,-28267,Goldshire Footman*Fen Creeper*Hunter's Mark*Lord of the Arena*Young Dragonhawk*Bluegill Warrior*Sen'jin Shieldmasta*Booty Bay Bodyguard*Boulderfist Ogre*Venture Co. Mercenary*Starving Buzzard*Houndmaster*Alarm-o-Bot*Alarm-o-Bot*Voodoo Doctor*Shattered Sun Cleric*Leper Gnome*Sunwalker*Spellbreaker*Youthful Brewmaster*Mana Addict*Secretkeeper*Gadgetzan Auctioneer*Raging Worgen*Murloc Warleader*Eaglehorn Bow*Priestess of Elune*Blood Knight*Nightblade*Bloodsail Corsair
43,-1,24,-2500,1674980,6415000,1028838,4592361,3352299,540140,-13416,6540,96,5359999,26,4,24,-13416,Magma Rager*Wolfrider*Wolfrider*Southsea Deckhand*Gnomish Inventor*Murloc Raider*Bloodfen Raptor*Bluegill Warrior*War Golem*Starving Buzzard*Timber Wolf*Tracking*Voodoo Doctor*Bloodmage Thalnos*Jungle Panther*Arcane Golem*Gadgetzan Auctioneer*Demolisher*Coldlight Seer*Mountain Giant*Baron Geddon*Tauren Warrior*Raging Worgen*Misdirection*Flare*Harrison Jones*Freezing Trap*Hungry Crab*Wild Pyromancer*Flesheating Ghoul
95,-1,22,-2473,1183194,6605000,999242,4152157,3479939,538228,1391,3660,94,5248888,27,3,22,1391,Fen Creeper*River Crocolisk*Kobold Geomancer*Archmage*Stonetusk Boar*Stonetusk Boar*Elven Archer*Elven Archer*Razorfen Hunter*Houndmaster*Timber Wolf*Multi-Shot*Tracking*Arcane Shot*Argent Squire*Angry Chicken*Sunwalker*Secretkeeper*Arcane Golem*Abomination*Baron Geddon*Frost Elemental*Murloc Tidehunter*Murloc Warleader*Murloc Tidecaller*Savannah Highmane*Dalaran Mage*Sea Giant*Southsea Captain*Flesheating Ghoul
1003,94,27,-2349,1763358,6550000,1000000,4319083,3447328,417557,32603,1960,79,1698888,28,2,27,32603,Earthen Ring Farseer*River Crocolisk*Silverback Patriarch*Stormwind Knight*Ironforge Rifleman*Southsea Deckhand*Silver Hand Knight*Bluegill Warrior*Razorfen Hunter*Venture Co. Mercenary*Wisp*Lightwarden*Young Priestess*Thrallmar Farseer*Silvermoon Guardian*Stranglethorn Tiger*Leper Gnome*Crazed Alchemist*Amani Berserker*Amani Berserker*Murloc Tidehunter*Murloc Warleader*Ancient Mage*Freezing Trap*Hungry Crab*Bloodsail Raider*Dread Corsair*Violet Teacher*Animal Companion*Master Swordsmith
1441,857,30,-2334,2156589,6450000,1000000,4679069,3346511,554263,1320,6420,117,6623333,27,3,30,1320,Earthen Ring Farseer*River Crocolisk*Stormpike Commando*Ravenholdt Assassin*Young Dragonhawk*Bluegill Warrior*War Golem*Booty Bay Bodyguard*Elven Archer*Reckless Rocketeer*Tracking*Lightwarden*Worgen Infiltrator*Scarlet Crusader*Questing Adventurer*Dark Iron Dwarf*Sunfury Protector*Mountain Giant*Leeroy Jenkins*Frost Elemental*Tauren Warrior*Gurubashi Berserker*Gurubashi Berserker*Scavenging Hyena*Savannah Highmane*Ysera*Doomsayer*Millhouse Manastorm*Animal Companion*Animal Companion
